2.630267991895381408e-01,2.108878200917859158e-01,5.840772593707473093e-02
2.754228703338166273e-01,2.230726446646682515e-01,6.410601185901457222e-02
2.884031503126605611e-01,2.464740152831081110e-01,7.953607963476112819e-02
3.019951720402015982e-01,2.740663192090372902e-01,2.679033135722830861e-01
3.162277660168379412e-01,2.838447084120108155e-01,2.800576825383419011e-01
3.311311214825911065e-01,2.961573791076179130e-01,2.923834788231779447e-01
3.467368504525316641e-01,3.095370507908017377e-01,3.050016680075310904e-01
3.630780547701014105e-01,3.222368122911166699e-01,3.130886869465635547e-01
3.801893963205611460e-01,3.307323139834074111e-01,3.266141273081643037e-01
3.981071705534972027e-01,3.459294864442207240e-01,3.366906137373096852e-01
4.168693834703354195e-01,3.606139774480078830e-01,3.465307552330623708e-01
4.365158322401659907e-01,3.709305457925741734e-01,3.583671633794553446e-01
4.570881896148750734e-01,3.851200079365983409e-01,3.713903846739374792e-01
4.786300923226384230e-01,4.007682531986759833e-01,3.867880923579690711e-01
5.011872336272723549e-01,4.215127774390494131e-01,4.029014265111097171e-01
5.248074602497725394e-01,4.411793934846233167e-01,4.196178887062416707e-01
5.495408738576245122e-01,4.578304991036957761e-01,4.358158923623411396e-01
5.754399373371569260e-01,4.797594345952087003e-01,4.558983446040334453e-01
6.025595860743577781e-01,5.020682418492807830e-01,4.752283011910841126e-01
6.309573444801933606e-01,5.258138732082437983e-01,4.980593707084478017e-01
6.606934480075961069e-01,5.512739922130150960e-01,5.209832739359101517e-01
6.918309709189364165e-01,5.772860856352003411e-01,5.451350568003023866e-01
7.244359600749900041e-01,6.032104268625463339e-01,5.706507294183529311e-01
7.585775750291837705e-01,6.307264884523761106e-01,5.972641251230857984e-01
7.943282347242814900e-01,6.591243183009790618e-01,6.251446348824438726e-01
8.317637711026710789e-01,6.900559825144549908e-01,6.537128370447016223e-01
8.709635899560808081e-01,7.233901723697043762e-01,6.837542241341602045e-01
9.120108393559096527e-01,7.582165477219963146e-01,7.180326464074446857e-01
9.549925860214358853e-01,7.941749124909975865e-01,7.520204494813033103e-01
1.000000000000000000e+00,8.318842742244237920e-01,7.870010373954711147e-01
1.047128548050899610e+00,8.725704208482483182e-01,8.278373736133097793e-01
1.096478196143185091e+00,9.157277494319797650e-01,8.680059259203516397e-01
1.148153621496882826e+00,9.637777086496639445e-01,9.111390587585315171e-01
1.202264434617413169e+00,1.011064081496659162e+00,9.535799466248942036e-01
1.258925411794167504e+00,1.062694984893798322e+00,9.982768133235899732e-01
1.318256738556407459e+00,1.117703392693267350e+00,1.046682203991087023e+00
1.380384264602885214e+00,1.176150533384138441e+00,1.097697986608190845e+00
1.445439770745927222e+00,1.237903719059969987e+00,1.150621975067195990e+00
1.513561248436207984e+00,1.302593982926638638e+00,1.208086628776553040e+00
1.584893192461113376e+00,1.373002902135223025e+00,1.271565200728095091e+00
1.659586907437560432e+00,1.446766892783717173e+00,1.332367494595357194e+00
1.737800828749375359e+00,1.521924829444003757e+00,1.396533801288779353e+00
1.819700858609983429e+00,1.605462210711292137e+00,1.464962629114024972e+00
1.905460717963247230e+00,1.687211801436847791e+00,1.532822239519717744e+00
1.995262314968879735e+00,1.776958632028540430e+00,1.606214510582782529e+00
2.089296130854039646e+00,1.867653346141001869e+00,1.680961153037862976e+00
2.187761623949552980e+00,1.965772583449938660e+00,1.763308628768389230e+00
2.290867652767773599e+00,2.066313860585546891e+00,1.843176210377790225e+00
2.398832919019491250e+00,2.174048951054497802e+00,1.930253142522195153e+00
2.511886431509581019e+00,2.283024847424354409e+00,2.017538382080338089e+00
2.630267991895381297e+00,2.402585419863230154e+00,2.114350397904973811e+00
2.754228703338166273e+00,2.530160904659075616e+00,2.212933773600329612e+00
2.884031503126605500e+00,2.661050185907016807e+00,2.310403363771109664e+00
3.019951720402016093e+00,2.799416026495661569e+00,2.415462339337456132e+00
3.162277660168379523e+00,2.944082287534090625e+00,2.523732556901439050e+00
3.311311214825911176e+00,3.094278599216687908e+00,2.633448962029765195e+00
3.467368504525316641e+00,3.251082831294808351e+00,2.749243829310409559e+00
3.630780547701013994e+00,3.414815266339348288e+00,2.865129786599110773e+00
3.801893963205612792e+00,3.587322108200667437e+00,2.987783336998605765e+00
3.981071705534973137e+00,3.769570621202057659e+00,3.116979739708193087e+00
4.168693834703354639e+00,3.958701725508412039e+00,3.251194138743974893e+00
4.365158322401661017e+00,4.162073187144481601e+00,3.392312458797127395e+00
4.570881896148751622e+00,4.374135237696674672e+00,3.538193914481740698e+00
4.786300923226383119e+00,4.594159242146898414e+00,3.686493797602879763e+00
5.011872336272721995e+00,4.823257911502784268e+00,3.842507013355948686e+00
5.248074602497725394e+00,5.069864153338266455e+00,4.009129611892372935e+00
5.495408738576245788e+00,5.323374423890570029e+00,4.186080419093307192e+00
5.754399373371569482e+00,5.587077538342935412e+00,4.367419981909273830e+00
6.025595860743577781e+00,5.868809013413208930e+00,4.554475946625521132e+00
6.309573444801933384e+00,6.160828166184011856e+00,4.746726865777596949e+00
6.606934480075961069e+00,6.464669870853906097e+00,4.944296358978624184e+00
6.918309709189365719e+00,6.784745165983219195e+00,5.154126029154494582e+00
7.244359600749902484e+00,7.118825875552759364e+00,5.370328722478133976e+00
7.585775750291840147e+00,7.457141995104281662e+00,5.593696767600946806e+00
7.943282347242817565e+00,7.816951671293756121e+00,5.827121451078033587e+00
8.317637711026709013e+00,8.198455627958720626e+00,6.073966647103244298e+00
8.709635899560804972e+00,8.593911014717434682e+00,6.334534737811025273e+00
9.120108393559096527e+00,9.012288277028211780e+00,6.607293499382046242e+00
9.549925860214358408e+00,9.440302669197400576e+00,6.891794945012438056e+00
1.000000000000000000e+01,9.894669581008292525e+00,7.190095409233863144e+00
1.047128548050899610e+01,1.036522691556828413e+01,7.504540358995161142e+00
1.096478196143185180e+01,1.086338966144162299e+01,7.840703472504205074e+00
1.148153621496882870e+01,1.138648215582823298e+01,8.190321289175955144e+00
1.202264434617413080e+01,1.193032419812151268e+01,8.556118121582118263e+00
1.258925411794167459e+01,1.250471600349976420e+01,8.943836646835867654e+00
1.318256738556407370e+01,1.309751099307282907e+01,9.346185523097785719e+00
1.380384264602885303e+01,1.371480639475800167e+01,9.772237786840682006e+00
1.445439770745928065e+01,1.436261159923718722e+01,1.022164696860284216e+01
1.513561248436208651e+01,1.503868394896189642e+01,1.068972419953253805e+01
1.584893192461114175e+01,1.575313138909075050e+01,1.119573847098185126e+01
1.659586907437561365e+01,1.649818674991568201e+01,1.172374212089086676e+01
1.737800828749376336e+01,1.727881658356896466e+01,1.228249371956041003e+01
1.819700858609984451e+01,1.809407326007953642e+01,1.286735437642976798e+01
1.905460717963248385e+01,1.894565169416431871e+01,1.348934987936822161e+01
1.995262314968880801e+01,1.984068122271639467e+01,1.414435357513017522e+01
2.089296130854038580e+01,2.077130240043579334e+01,1.482371359028331881e+01
2.187761623949552003e+01,2.173367392599434922e+01,1.553427888276165625e+01
2.290867652767772356e+01,2.273757851722725221e+01,1.627902610323338095e+01
2.398832919019490006e+01,2.377480960851678304e+01,1.705960283340006001e+01
2.511886431509579509e+01,2.486082028941787669e+01,1.788457214673183771e+01
2.630267991895381385e+01,2.599442255091462783e+01,1.875198590188594494e+01
2.754228703338166184e+01,2.718819543869135913e+01,1.966696606718477724e+01
2.884031503126605855e+01,2.843418833179073246e+01,2.062736497722931617e+01
3.019951720402016093e+01,2.973453199029977156e+01,2.163901328928508505e+01
3.162277660168379256e+01,3.108910148926265293e+01,2.271282857361829244e+01
3.311311214825911264e+01,3.250966220524719574e+01,2.384841546127483269e+01
3.467368504525316553e+01,3.399922352693802452e+01,2.505556044524183079e+01
3.630780547701014171e+01,3.555479787113005585e+01,2.633036256266133535e+01
3.801893963205612437e+01,3.718588934584496286e+01,2.768025224780592453e+01
3.981071705534973404e+01,3.890286615596745179e+01,2.911478170418035205e+01
4.168693834703355350e+01,4.069700156395945356e+01,3.060461863640830416e+01
4.365158322401661195e+01,4.254175217514790575e+01,3.216572164687923419e+01
4.570881896148751622e+01,4.445970256175700541e+01,3.379635136242973203e+01
4.786300923226384896e+01,4.645287715698749764e+01,3.549797761138861318e+01
5.011872336272725192e+01,4.852265657689027734e+01,3.726240492900831924e+01
5.248074602497728591e+01,5.070688476649324627e+01,3.911740714821684861e+01
5.495408738576248453e+01,5.300904929602946680e+01,4.103655345765852047e+01
5.754399373371572324e+01,5.540631167180692529e+01,4.301985757011050282e+01
6.025595860743580801e+01,5.788469221244655216e+01,4.506366816867554093e+01
6.309573444801936404e+01,6.044651813866949652e+01,4.716034547342679417e+01
6.606934480075958049e+01,6.317017180206432414e+01,4.936675764958100388e+01
6.918309709189362877e+01,6.608769007770968074e+01,5.171977811714921813e+01
7.244359600749898220e+01,6.915339540024100984e+01,5.420610793682943296e+01
7.585775750291836061e+01,7.231448285378084506e+01,5.680214716765533467e+01
7.943282347242814012e+01,7.558956658582285115e+01,5.950263968152294325e+01
8.317637711026708303e+01,7.901752942148206671e+01,6.232895056165096292e+01
8.709635899560805683e+01,8.264016050395373725e+01,6.529800182989183099e+01
9.120108393559097237e+01,8.643856441816961933e+01,6.840097255875083704e+01
9.549925860214358408e+01,9.044657157757050925e+01,7.166446570471896393e+01
1.000000000000000000e+02,9.465899262727435826e+01,7.507863709121764373e+01
1.047128548050899610e+02,9.912016157828499274e+01,7.864056836318444255e+01
1.096478196143185073e+02,1.038070256150185457e+02,8.234501126033120499e+01
1.148153621496882835e+02,1.087352362158311081e+02,8.623080384947965626e+01
1.202264434617413116e+02,1.139420706246540078e+02,9.033088380250264038e+01
1.258925411794167530e+02,1.194319571486943374e+02,9.466655795233826609e+01
1.318256738556407299e+02,1.250895828811993056e+02,9.921806409654186609e+01
1.380384264602885196e+02,1.309271484632783427e+02,1.039999526653409418e+02
1.445439770745927888e+02,1.369947364350951489e+02,1.090981217347911638e+02
1.513561248436208757e+02,1.432663881882766361e+02,1.144076918402788152e+02
1.584893192461114211e+02,1.497706788085313576e+02,1.198401905702896784e+02
1.659586907437561365e+02,1.564788832955345015e+02,1.253763644622477358e+02
1.737800828749376194e+02,1.633589740766944942e+02,1.310107150818271577e+02
1.819700858609984380e+02,1.705229624037144447e+02,1.368349655980080684e+02
1.905460717963248385e+02,1.781000934147319015e+02,1.429303438031936651e+02
1.995262314968880730e+02,1.861996710935426051e+02,1.493438820584318592e+02
2.089296130854040712e+02,1.948349990353758301e+02,1.560371416784100802e+02
2.187761623949551790e+02,2.040411880959200914e+02,1.631274119250048216e+02
2.290867652767772427e+02,2.137506209406859057e+02,1.707201729948144191e+02
2.398832919019489793e+02,2.239354957105774986e+02,1.787442187050415612e+02
2.511886431509579722e+02,2.346044569690013191e+02,1.871602331291564383e+02
2.630267991895381670e+02,2.457175501746810653e+02,1.959774044743141417e+02
2.754228703338166042e+02,2.573345308606587309e+02,2.052260393352732706e+02
2.884031503126605571e+02,2.694657394186274360e+02,2.149038503244353819e+02
3.019951720402016235e+02,2.821653354271588228e+02,2.250329998487276555e+02
3.162277660168379612e+02,2.954634076020707880e+02,2.356386777653735862e+02
3.311311214825910838e+02,3.093881765710130480e+02,2.467440227607738166e+02
3.467368504525316553e+02,3.239691938245459824e+02,2.583727169405797213e+02
3.630780547701014029e+02,3.392373919040866781e+02,2.705494491733001610e+02
3.801893963205612863e+02,3.552251577027041094e+02,2.833000521167271586e+02
3.981071705534973262e+02,3.719664036310085748e+02,2.966515722782504554e+02
4.168693834703354923e+02,3.894966401607078410e+02,3.106323301647001358e+02
2.125420570373535156e+02,2.125420570373535156e+02,2.125420570373535156e+02
