-7.347517690558967585e-02,7.093600395069200593e-01,7.010062287379716928e-01,-6.371159146899038062e-01,-5.741589407989992067e-01,5.142225412692629227e-01,7.672579159758077250e-01,-4.088396324371116886e-01,4.941310001620499159e-01
-1.379273584189220567e-02,7.666749192953418168e-01,6.418873176512193135e-01,-6.495860041902790094e-01,-4.949022139716194868e-01,5.771566700351786761e-01,7.601629980458812774e-01,-4.090004483242903888e-01,5.048473528428436552e-01
-3.687973876467895429e-02,7.441909281172405244e-01,6.669480844688360222e-01,-6.459697635126419035e-01,-5.269747296233119327e-01,5.522867905045883985e-01,7.624716056982521195e-01,-4.104601038425512161e-01,5.001595282082422766e-01
-2.823752722994919417e-01,5.711137456652034539e-01,7.707744774615007399e-01,-6.080752423336465151e-01,-7.279966546887224332e-01,3.166470755003195636e-01,7.419627384543405757e-01,-3.792755729997512315e-01,5.528483828962923452e-01
-1.953392769237173032e-01,6.820186309455928964e-01,7.047646088830075151e-01,-6.390316823006410019e-01,-6.336316234648806667e-01,4.360613199554312369e-01,7.439630877314629132e-01,-3.651870107059655424e-01,5.596046562571728167e-01
-2.345922500754881179e-01,6.348252388425632553e-01,7.361816299888241932e-01,-6.258269015251739509e-01,-6.781269435355937736e-01,3.853369146324739924e-01,7.438461974977893520e-01,-3.703252146148797164e-01,5.563740377556481986e-01
2.140456277758537584e-01,9.050298425983754891e-01,3.675669370827586713e-01,-6.770581857743347420e-01,-1.337801337043968142e-01,7.236678028639942362e-01,7.041141117077597267e-01,-4.037621327370778945e-01,5.841228105985923902e-01
1.688844662441204569e-01,9.080716373193733482e-01,3.832544044855207832e-01,-6.822552506509594883e-01,-1.729266063021115130e-01,7.103690321178361966e-01,7.113408536142397098e-01,-3.814476246209263510e-01,5.903320249236169159e-01
-6.793260661023120539e-02,7.735982448693582425e-01,6.300245364223430178e-01,-6.469776993216086458e-01,-5.148653676938407253e-01,5.624353382656575029e-01,7.594768051360474281e-01,-3.694041265125971862e-01,5.354769591455894595e-01
-5.758949457843727526e-02,8.061277283114646197e-01,5.889325392280494453e-01,-6.387776210708454583e-01,-4.831056951309762870e-01,5.988088494261654127e-01,7.672330812297342151e-01,-3.417118273917573168e-01,5.427581653805995110e-01
-3.022272183560591463e-01,5.673209094923322704e-01,7.660324367398235745e-01,-5.469748912656240414e-01,-7.613620171415191873e-01,3.480608383302484787e-01,7.806901925922455909e-01,-3.138070498044770451e-01,5.404146173849229129e-01
-3.000879728763815590e-01,6.071868934175692623e-01,7.357114142086322861e-01,-5.403554576866953507e-01,-7.437852378892810812e-01,3.934456750889350762e-01,7.861063464208556395e-01,-2.794773628756130890e-01,5.512977559875845701e-01
-4.541617171838199241e-01,3.775329783776453785e-01,8.069733483095637983e-01,-4.450480864710974482e-01,-8.808046319856032147e-01,1.616026020864784474e-01,7.717961747592805288e-01,-2.857482292333770046e-01,5.680480737727491292e-01
4.578216183854529886e-01,-4.107836893846932846e-01,-7.884517272949722599e-01,4.376940498871687568e-01,8.760737341268918232e-01,-2.022837884417175991e-01,7.738367298289049456e-01,-2.524907382627421537e-01,5.808830714173394139e-01
4.580860315485607570e-01,-3.985983273688663009e-01,-7.945291442853642527e-01,4.384977898026286569e-01,8.788328792532649203e-01,-1.880756727533522410e-01,7.732249841011997749e-01,-2.622444351404970564e-01,5.773655516217960360e-01
4.894861297465237238e-01,-3.222005318267094909e-01,-8.103025028199998259e-01,-4.196718010855688408e-01,-9.015843251206572262e-01,1.049823036055331504e-01,7.643813892026445345e-01,-2.886737292988664216e-01,5.765314994458849984e-01
4.919184759671548224e-01,-3.538394526825254238e-01,-7.954959803339568536e-01,-4.123086913212686277e-01,-8.994151403260722821e-01,1.450997877778420764e-01,7.668231582725542061e-01,-2.566126401359895559e-01,5.883300067643520981e-01
4.906558206120998911e-01,-3.439682192527424576e-01,-8.005889893344553254e-01,-4.145398143324707241e-01,-9.002969085926254555e-01,1.327487051227357329e-01,7.664291278602788360e-01,-2.667420861481357708e-01,5.843244402253536807e-01
-4.449851586212410504e-01,3.923449644865091290e-01,8.050177870388381951e-01,-4.604665377542676019e-01,-8.712298666844432438e-01,1.700855285014113427e-01,7.680877399200081168e-01,-2.949982173489982262e-01,5.683460878245637504e-01
-4.517695286075379957e-01,4.281212962108255637e-01,7.826981849681813319e-01,-4.517464258952503808e-01,-8.663183696293729197e-01,2.131141692463743575e-01,7.693045298921552533e-01,-2.573026198340538917e-01,5.847785068843949219e-01
-4.484897973842695840e-01,4.181155429331887552e-01,7.899596789709599776e-01,-4.539417691808153021e-01,-8.679124767010588659e-01,2.016551585742989983e-01,7.699310175822301483e-01,-2.681554130431063054e-01,5.790500001040264078e-01
5.162732807247477629e-01,-2.679314988757852678e-01,-8.134338396697552431e-01,-3.967743636923919959e-01,-9.165495709293557391e-01,5.006983468827676947e-02,7.589677225852250464e-01,-2.968999763209638765e-01,5.794984039101468420e-01
5.116289423482086596e-01,-3.312299084736769483e-01,-7.927941555562660891e-01,-4.018413427789371273e-01,-9.078179201711947810e-01,1.199589890323648350e-01,7.594467463787529793e-01,-2.572029773322344615e-01,5.975677935315455436e-01
5.133087396067252950e-01,-3.079811394872766228e-01,-8.010379239233768045e-01,-3.984261982490525655e-01,-9.122238172549107516e-01,9.541630773450275604e-02,7.601122959090729214e-01,-2.701764700209798309e-01,5.909602124126809297e-01
5.087449617081897246e-01,-3.318404358888309980e-01,-7.943931577283653844e-01,-4.039302302320346150e-01,-9.068665885662974269e-01,1.201389181190735678e-01,7.602755638853772036e-01,-2.597593417978199537e-01,5.954041915434715726e-01
5.035053037181648206e-01,-3.941724755043457540e-01,-7.688370885190533022e-01,-4.148422555100619857e-01,-8.908746983113622342e-01,1.850626244058052872e-01,7.578841020703646070e-01,-2.257660990127078049e-01,6.120795343462984706e-01
5.061250454849398617e-01,-3.701490744978566672e-01,-7.789910788842498990e-01,-4.094818180288292142e-01,-8.980575959194164737e-01,1.606773011823457165e-01,7.590534098709210697e-01,-2.376598768404495077e-01,6.060987575498815172e-01
5.889298701715521833e-01,-1.756988345060502832e-01,-7.888545668074274930e-01,3.048651154311883826e-01,9.522693115087542681e-01,1.550547489667239605e-02,-7.484777013464378737e-01,2.496258758860119276e-01,-6.143842874580159874e-01
5.690973488820620929e-01,-2.857227291883741582e-01,-7.710322493388692688e-01,3.414850572553808083e-01,9.351262628092406048e-01,-9.448189390413898325e-02,-7.480081304148361587e-01,2.095265964730270714e-01,-6.297479195707843536e-01
5.762144486109080921e-01,-2.444613603188012241e-01,-7.798817554752182080e-01,3.263755378069600477e-01,9.436586520018614976e-01,-5.465671800654114260e-02,-7.493036217270303556e-01,2.230403367400393411e-01,-6.235359577872355841e-01
5.539515692200991381e-01,-1.956911307298186686e-01,-8.092234798325335099e-01,3.308521294076987584e-01,9.436810378410278588e-01,-1.722581107609558789e-03,-7.639859471384152778e-01,2.667790849616327176e-01,-5.874984190634497949e-01
5.501276459750465975e-01,-2.833945947282397460e-01,-7.855234412878914219e-01,3.425681866203945658e-01,9.344500901946660720e-01,-9.721145226152487495e-02,-7.615816506780932471e-01,2.156166334353566416e-01,-6.111488008140362194e-01
5.494405871197503011e-01,-2.575216062542777795e-01,-7.948570082333811238e-01,3.403104218743191467e-01,9.378076405649911074e-01,-6.859771178141955972e-02,-7.630883684012143009e-01,2.328077567654062985e-01,-6.029068671035622273e-01
5.730778911803435793e-01,-2.545596754201308043e-01,-7.789615537947217616e-01,3.189926671907247768e-01,9.448566379368942281e-01,-7.409191605793614965e-02,-7.548678089035439909e-01,2.060225846760163904e-01,-6.226791193580972772e-01
5.733687813788779231e-01,-3.425858138515415763e-01,-7.442332972178663519e-01,3.389201203395408868e-01,9.261913235433641978e-01,-1.652355416428989143e-01,-7.459097750861906073e-01,1.574947375015048334e-01,-6.471584157609331367e-01
6.216508811655171440e-01,-1.178242435157267481e-01,-7.743820953418811825e-01,2.606590925264257730e-01,9.633949188596664381e-01,6.266632108777900334e-02,-7.386521640321891402e-01,2.408063079641459547e-01,-6.296072606119161863e-01
6.301694054951687551e-01,-1.828238370736482987e-01,-7.546270370027388097e-01,2.605671126563646189e-01,9.653185447504569749e-01,-1.627534831531668100e-02,-7.314309948175498066e-01,1.863747615921413359e-01,-6.559520928098950820e-01
6.291901777330273227e-01,-1.557525163085506092e-01,-7.614859643538002265e-01,2.551499746138484181e-01,9.668131197713067948e-01,1.307218010224356873e-02,-7.341785959143966034e-01,2.025180117955628079e-01,-6.480495692457006740e-01
6.069430693229285190e-01,6.278401265992188118e-02,-7.922614961962883839e-01,1.612710718170557722e-01,9.664050335459113406e-01,2.001323375471947275e-01,-7.782106090229307105e-01,2.492377958726263720e-01,-5.764275922548420805e-01
6.228032803230379999e-01,2.239487160645531674e-03,-7.823752671935129133e-01,1.600360084294395746e-01,9.784873193607238617e-01,1.301961668262047733e-01,-7.658358505742829392e-01,2.062948146404119665e-01,-6.090467136662365277e-01
6.175965251390503896e-01,2.905515937019222117e-02,-7.859582239853100116e-01,1.552420396519300083e-01,9.751534928272111991e-01,1.580366240831476976e-01,-7.710216866346099041e-01,2.196166276511464510e-01,-5.977408264442531927e-01
6.381745101493142558e-01,-9.620578979039189071e-02,-7.638571467273768123e-01,2.497313024271035631e-01,9.643826780251216757e-01,8.717985382619479473e-02,-7.282633940984163390e-01,2.463950006308998908e-01,-6.394700403305489944e-01
6.561828336801071027e-01,-1.115848607195441267e-01,-7.463061755350447468e-01,2.220164276737587872e-01,9.737800328735786159e-01,4.961001330089033490e-02,-7.212023257217961003e-01,1.982454701498418403e-01,-6.637514135115196723e-01
6.507602320975452992e-01,-1.039841151293617871e-01,-7.521292602479389133e-01,2.282472755761783267e-01,9.715520364432246314e-01,6.316503522578938157e-02,-7.241645541673525921e-01,2.127767475167028910e-01,-6.559815197121123820e-01
7.124720913234279251e-01,1.665998432427331921e-01,-6.816362749419357936e-01,1.055670813574334094e-01,9.349014203191917671e-01,3.388435119916434202e-01,-6.937139975659237789e-01,3.133748977130341729e-01,-6.485037109103161113e-01
7.224865913541751450e-01,1.421385585482173863e-01,-6.766164020235250209e-01,8.223859316600987124e-02,9.540237876258101934e-01,2.882280805858084549e-01,-6.864764665358170648e-01,2.638849044904594821e-01,-6.775801193029209468e-01
7.196880600464461430e-01,1.508178022524014894e-01,-6.777190323064109512e-01,8.975724749908775557e-02,9.477202571898823980e-01,3.062187953626142600e-01,-6.884713013248773272e-01,2.812122057018485721e-01,-6.685259625596683408e-01
7.485466833729540470e-01,1.609110026713281294e-01,-6.432616202064744826e-01,1.221017670511975739e-01,9.200695535902911892e-01,3.722407487623273781e-01,-6.517430638636103613e-01,3.571829584057319429e-01,-6.690674950482973227e-01
7.548404170804974278e-01,1.107624976357661911e-01,-6.464886803798089998e-01,1.094709986060651841e-01,9.505392768595816166e-01,2.906736720300852062e-01,-6.467086246571411845e-01,2.901839972582042071e-01,-7.053801829717920580e-01
7.533908691620855302e-01,1.290852507976438523e-01,-6.447784086720854679e-01,1.125786160122635854e-01,9.407456965529863435e-01,3.198805865222199563e-01,-6.478643789250656537e-01,3.135833739909461571e-01,-6.942169791041514770e-01
6.920588165832946004e-01,2.402602330494350014e-01,-6.806831970927162967e-01,1.156140287931310545e-01,8.939145970171594735e-01,4.330705365017011310e-01,-7.125222738522293264e-01,3.784068097361372729e-01,-5.908640246366059223e-01
6.990244647012917589e-01,1.609328513624755375e-01,-6.967534823030425706e-01,1.025547001011590381e-01,9.417140295675798800e-01,3.204016541822979902e-01,-7.077056812236527383e-01,2.954239392262161257e-01,-6.417767251122710181e-01
6.958614434220555811e-01,1.900015056361391563e-01,-6.925866584150851546e-01,1.089427911037275098e-01,9.252822936478922733e-01,3.632962225625606667e-01,-7.098650011270473126e-01,3.282561574711072017e-01,-6.231689780927809341e-01
7.440086592873708105e-01,2.007357929155217241e-02,-6.678683749960279137e-01,1.874835464426098663e-01,9.531219155217046657e-01,2.375048082998273691e-01,6.413275564941142148e-01,-3.019199654985765813e-01,7.053674926693372926e-01
-7.464979492712728870e-01,3.227709317837147013e-02,6.646043943503070484e-01,1.011715563195671741e-01,9.927153455916948310e-01,6.542597969185048878e-02,-6.576512205764242225e-01,1.160794205822741204e-01,-7.443254934446505988e-01
7.453854191806417173e-01,-1.408929577755458490e-02,-6.664848600061301642e-01,1.286973641834749660e-01,9.840099986671810850e-01,1.231312753740503585e-01,6.540929332481159042e-01,-1.775551020599148988e-01,7.352799605642522662e-01
