2.089296130854038758e+00,1.968184187859332468e+00,1.610232625031206899e+00
2.398832919019489918e+00,2.182250938020260378e+00,1.766951976133914526e+00
2.754228703338166273e+00,2.514075650362640246e+00,1.946755879038543524e+00
3.162277660168379523e+00,2.862391041333956831e+00,2.177615590539413670e+00
3.630780547701013994e+00,3.280524525556444360e+00,2.438384183748044887e+00
4.168693834703352863e+00,3.823884920912223429e+00,2.791301799499952718e+00
4.786300923226383119e+00,4.421939643559997357e+00,3.159779694990997978e+00
5.495408738576245788e+00,5.124667886194579580e+00,3.609245808275887146e+00
6.309573444801929831e+00,5.868158920032437997e+00,4.094630674268421089e+00
7.244359600749898931e+00,6.760342542757445727e+00,4.671544537871846536e+00
8.317637711026709013e+00,7.786657016723807168e+00,5.304486064427696768e+00
9.549925860214358408e+00,8.965100647004788925e+00,6.029202818054106849e+00
1.096478196143185180e+01,1.038892531540063757e+01,6.874104519866734542e+00
1.258925411794167459e+01,1.204805522579041188e+01,7.873104797284921297e+00
1.445439770745928065e+01,1.390729918102481477e+01,9.079690162358104999e+00
1.659586907437559589e+01,1.603006725214619266e+01,1.048883272173856440e+01
1.905460717963246253e+01,1.839690541454084993e+01,1.202767694325624070e+01
2.187761623949552003e+01,2.109970455869698114e+01,1.395558076397145975e+01
2.511886431509579509e+01,2.421316332368699165e+01,1.613807046527518807e+01
2.884031503126605855e+01,2.769162025204705557e+01,1.865107369854072772e+01
3.311311214825911264e+01,3.172347146647256366e+01,2.160271758710782919e+01
3.801893963205612437e+01,3.636366165712269805e+01,2.499349009735441740e+01
4.365158322401656221e+01,4.165043108348538681e+01,2.882464569550350930e+01
5.011872336272719508e+01,4.775837196514788729e+01,3.318759229039568481e+01
5.754399373371566639e+01,5.463694853707099242e+01,3.807820878446581503e+01
6.606934480075958049e+01,6.218802608108938301e+01,4.357101081875708815e+01
7.585775750291836061e+01,7.076628945406622506e+01,4.996261192325928846e+01
8.709635899560805683e+01,8.091566510915163235e+01,5.752667216452838517e+01
1.000000000000000000e+02,9.263317587287914989e+01,6.604979295562552011e+01
1.148153621496882835e+02,1.062868491364511385e+02,7.538283848432692480e+01
1.318256738556407299e+02,1.221768265098612574e+02,8.631411720695911072e+01
1.513561248436207052e+02,1.401302507045205061e+02,9.921883677407745949e+01
1.737800828749374489e+02,1.603947590742227760e+02,1.146440351905964690e+02
1.995262314968878741e+02,1.835942961482161877e+02,1.328574771499317819e+02
2.290867652767772427e+02,2.085111567145426932e+02,1.531246862554794745e+02
2.630267991895381670e+02,2.368449632862697172e+02,1.763849704268454559e+02
3.019951720402016235e+02,2.697669232804543640e+02,2.028140188549154743e+02
3.467368504525316553e+02,3.090290144537786432e+02,2.337735718040984523e+02
3.981071705534969283e+02,3.546399170071842946e+02,2.690009160569870232e+02
