3.630780547701014105e-01,3.010589001025554268e-01,2.184751892778171722e-01
3.801893963205611460e-01,3.189782206969543621e-01,2.345077941686532774e-01
3.981071705534972027e-01,3.364832620498193760e-01,2.472953849363627443e-01
4.168693834703354195e-01,3.491769468270312093e-01,2.594871521559390382e-01
4.365158322401659907e-01,3.626869062443118796e-01,2.708872658477701201e-01
4.570881896148750734e-01,3.837178509817125160e-01,2.803298052185467237e-01
4.786300923226384230e-01,4.017411491832153514e-01,2.858160246514900860e-01
5.011872336272723549e-01,4.204825645451476523e-01,3.005385000771424453e-01
5.248074602497725394e-01,4.423584691482723152e-01,3.195919782906934681e-01
5.495408738576245122e-01,4.579711137842391588e-01,3.340667334627856477e-01
5.754399373371569260e-01,4.878160337842907812e-01,3.537864702560342134e-01
6.025595860743577781e-01,5.148181447691427826e-01,3.756363042165670740e-01
6.309573444801933606e-01,5.457041732078853347e-01,4.009497501231346073e-01
6.606934480075961069e-01,5.818909592226325644e-01,4.306082273680963413e-01
6.918309709189364165e-01,6.162682836798708541e-01,4.606595496037869109e-01
7.244359600749900041e-01,6.553112909206620929e-01,4.926627248212979704e-01
7.585775750291837705e-01,6.870795767981299207e-01,5.203385963181479390e-01
7.943282347242814900e-01,7.194397685731895864e-01,5.505945139586613246e-01
8.317637711026710789e-01,7.532048340590953295e-01,5.789141447296068943e-01
8.709635899560808081e-01,7.900706218088403565e-01,6.119391457303274828e-01
9.120108393559096527e-01,8.310182139829164205e-01,6.454748558052483265e-01
9.549925860214358853e-01,8.670953435909010132e-01,6.752102557157404483e-01
1.000000000000000000e+00,9.072314461412223086e-01,7.082850362149170076e-01
1.047128548050899610e+00,9.488786186505020481e-01,7.459789327667486480e-01
1.096478196143185091e+00,9.919717202201216999e-01,7.873282328956817677e-01
1.148153621496882826e+00,1.038137437294526677e+00,8.239421055874760480e-01
1.202264434617413169e+00,1.087413489372764941e+00,8.624066908785364971e-01
1.258925411794167504e+00,1.139909829990113810e+00,9.053108534773987026e-01
1.318256738556407459e+00,1.192033071488554308e+00,9.506327942836185763e-01
1.380384264602885214e+00,1.256088858871132530e+00,1.008099346071967606e+00
1.445439770745927222e+00,1.319381305552442374e+00,1.064359816367993483e+00
1.513561248436207984e+00,1.378728574043396327e+00,1.115319188281996166e+00
1.584893192461113376e+00,1.441510651316814107e+00,1.168569325197461817e+00
1.659586907437560432e+00,1.508740970326952535e+00,1.229011256304968214e+00
1.737800828749375359e+00,1.572245687542420223e+00,1.285025021407041779e+00
1.819700858609983429e+00,1.642608416695613638e+00,1.350150743987207358e+00
1.905460717963247230e+00,1.721403321260530417e+00,1.418408406034613600e+00
1.995262314968879735e+00,1.796574708836455425e+00,1.476051553964440322e+00
2.089296130854039646e+00,1.886658424352965602e+00,1.538075560725954416e+00
2.187761623949552980e+00,1.976014665335364073e+00,1.611748900045140154e+00
2.290867652767773599e+00,2.077146159509188905e+00,1.692067493400848610e+00
2.398832919019491250e+00,2.180606598322043066e+00,1.767787381765766330e+00
2.511886431509581019e+00,2.298493404892308689e+00,1.859663897166468294e+00
2.630267991895381297e+00,2.414430890477206937e+00,1.945895882489052875e+00
2.754228703338166273e+00,2.525392945112327592e+00,2.036941976899100393e+00
2.884031503126605500e+00,2.646250102984535779e+00,2.130885571178046778e+00
3.019951720402016093e+00,2.763748235598180170e+00,2.222375883388565398e+00
3.162277660168379523e+00,2.898122231193640097e+00,2.322214350517470383e+00
3.311311214825911176e+00,3.045724695988826003e+00,2.431822061067580254e+00
