5.248074602497725394e-01,2.233771454229490638e-01,1.983442109057604874e-01
5.495408738576245122e-01,2.342725149246290550e-01,2.087610524942121737e-01
5.754399373371569260e-01,2.668754500756734815e-01,2.351306987054313791e-01
6.025595860743577781e-01,2.700906377628621291e-01,2.425214468158609915e-01
6.309573444801933606e-01,2.797476395507408342e-01,2.590911999894774387e-01
6.606934480075961069e-01,2.897831998735682646e-01,2.719769314471778276e-01
6.918309709189364165e-01,3.010390448204427472e-01,2.924233253040200431e-01
7.244359600749900041e-01,3.114973347952443850e-01,3.006092678130848350e-01
7.585775750291837705e-01,3.243146452322515083e-01,3.182005072295276404e-01
7.943282347242814900e-01,3.464753701442249145e-01,3.335105494370794177e-01
8.317637711026710789e-01,3.574382104312858188e-01,3.484258699011043570e-01
8.709635899560808081e-01,3.712949447119011648e-01,3.690426976566480444e-01
9.120108393559096527e-01,3.923721399988870373e-01,3.886030754640468210e-01
9.549925860214358853e-01,4.062339956447456601e-01,4.026038288226297390e-01
1.000000000000000000e+00,4.249738570356401124e-01,4.153568344885248953e-01
1.047128548050899610e+00,4.361001166827803144e-01,4.228027348713526701e-01
1.096478196143185091e+00,4.557242705216926759e-01,4.473665573842653953e-01
1.148153621496882826e+00,4.745581594386614199e-01,4.650067698883192380e-01
1.202264434617413169e+00,4.936099522784424543e-01,4.849008705252932372e-01
1.258925411794167504e+00,5.121434282061682053e-01,5.087310504717166282e-01
1.318256738556407459e+00,5.329791027684098736e-01,5.314896695097083290e-01
1.380384264602885214e+00,5.578047739754063983e-01,5.525803122711725468e-01
1.445439770745927222e+00,5.892822047689530995e-01,5.797819772785636205e-01
1.513561248436207984e+00,6.205336426107604941e-01,6.012576635525572755e-01
1.584893192461113376e+00,6.416419613239162656e-01,6.203109949342989760e-01
1.659586907437560432e+00,6.781557102106827717e-01,6.478067377294898233e-01
1.737800828749375359e+00,7.114076872327603773e-01,6.777697035741208076e-01
1.819700858609983429e+00,7.417798912940364309e-01,7.085581451541684839e-01
1.905460717963247230e+00,7.797796031624347757e-01,7.407607333306406305e-01
1.995262314968879735e+00,8.228083596137071298e-01,7.769041310872538686e-01
2.089296130854039646e+00,8.658366435847164588e-01,8.128322254223434573e-01
2.187761623949552980e+00,9.093508161248121668e-01,8.544871552151013239e-01
2.290867652767773599e+00,9.545179390753677495e-01,8.952463491398932049e-01
2.398832919019491250e+00,1.000816098547269606e+00,9.395795893141948296e-01
2.511886431509581019e+00,1.050034712656761515e+00,9.817206865032055418e-01
2.630267991895381297e+00,1.101868973269625185e+00,1.028344909823617481e+00
2.754228703338166273e+00,1.160699496942212416e+00,1.076519908835392503e+00
2.884031503126605500e+00,1.213416751374151170e+00,1.124379861485003129e+00
3.019951720402016093e+00,1.273431323276525751e+00,1.170903509945064203e+00
3.162277660168379523e+00,1.331914415059544110e+00,1.220867470374819241e+00
3.311311214825911176e+00,1.400596297892702680e+00,1.279477159760110672e+00
3.467368504525316641e+00,1.470046098591117234e+00,1.339061047573928631e+00
3.630780547701013994e+00,1.541744007990412335e+00,1.401441180988834523e+00
3.801893963205612792e+00,1.618368375801919168e+00,1.469815882359198467e+00
3.981071705534973137e+00,1.701743941330279952e+00,1.537233949942293343e+00
4.168693834703354639e+00,1.784526175907390266e+00,1.613260705272752560e+00
4.365158322401661017e+00,1.879084579489137985e+00,1.695541146888137174e+00
4.570881896148751622e+00,1.977496173266176882e+00,1.780392678598079925e+00
4.786300923226383119e+00,2.069648937489847462e+00,1.858777886762512432e+00
5.011872336272721995e+00,2.171765622216554448e+00,1.948445773474081655e+00
5.248074602497725394e+00,2.285502098254570402e+00,2.046096626455083278e+00
5.495408738576245788e+00,2.403708372588852615e+00,2.144284739771118442e+00
5.754399373371569482e+00,2.534352778187025645e+00,2.251703421629651647e+00
6.025595860743577781e+00,2.663003521710800126e+00,2.358378275765515397e+00
6.309573444801933384e+00,2.798952297819676360e+00,2.477104937118309369e+00
6.606934480075961069e+00,2.944256334397159947e+00,2.598343747273697879e+00
6.918309709189365719e+00,3.098355529897981686e+00,2.732541373682818797e+00
7.244359600749902484e+00,3.255209191516518441e+00,2.868198213090083826e+00
7.585775750291840147e+00,3.423738422392195613e+00,3.011312601137823730e+00
7.943282347242817565e+00,3.599958902460778987e+00,3.163278461502929240e+00
8.317637711026709013e+00,3.785299495055467034e+00,3.323943102184344855e+00
8.709635899560804972e+00,3.977909636274925553e+00,3.492800611949627765e+00
9.120108393559096527e+00,4.179588825872666114e+00,3.671799768461441182e+00
9.549925860214358408e+00,4.389929505912955499e+00,3.863060311564986193e+00
1.000000000000000000e+01,4.612640085298246539e+00,4.063877202384767351e+00
1.047128548050899610e+01,4.852818795060251489e+00,4.273369608906981476e+00
1.096478196143185180e+01,5.100365580397349774e+00,4.490510072707619038e+00
1.148153621496882870e+01,5.359067719256447759e+00,4.722270274805970836e+00
1.202264434617413080e+01,5.639268441200344206e+00,4.964469975894123976e+00
1.258925411794167459e+01,5.937446972133213485e+00,5.224491419113556745e+00
1.318256738556407370e+01,6.247310660170867003e+00,5.495198882565284215e+00
1.380384264602885303e+01,6.578266695972714295e+00,5.781506413210489193e+00
1.445439770745928065e+01,6.924146134477862091e+00,6.082914192020054678e+00
1.513561248436208651e+01,7.302282151955905576e+00,6.407266442512913329e+00
1.584893192461114175e+01,7.697166540140654156e+00,6.757213293555406786e+00
1.659586907437561365e+01,8.113570935578545473e+00,7.121573840601184813e+00
1.737800828749376336e+01,8.553839240605435990e+00,7.505842752450675448e+00
1.819700858609984451e+01,9.015694540009880242e+00,7.909234442356336992e+00
1.905460717963248385e+01,9.499737986980331783e+00,8.338776620367843506e+00
1.995262314968880801e+01,1.002523493421001177e+01,8.796247167703409531e+00
2.089296130854038580e+01,1.058597389005497647e+01,9.283046349162951572e+00
2.187761623949552003e+01,1.117279694416936842e+01,9.799851888883356565e+00
2.290867652767772356e+01,1.180623847949091498e+01,1.035341681437199490e+01
2.398832919019490006e+01,1.247851327734734994e+01,1.094809621664591326e+01
2.511886431509579509e+01,1.318775696000243691e+01,1.158969421326556848e+01
2.630267991895381385e+01,1.395357010687850341e+01,1.226569390643951962e+01
2.754228703338166184e+01,1.477132506352638686e+01,1.299319455338605600e+01
2.884031503126605855e+01,1.562917270616645204e+01,1.376128817475683697e+01
3.019951720402016093e+01,1.655388285697606676e+01,1.457969820115260262e+01
3.162277660168379256e+01,1.752706142642845677e+01,1.544120177334004929e+01
