2.220446049250313081e-16,1.520964706038495819e+02,1.135181064035628680e+02,9.455757975085758460e+01
9.521666967944764082e-03,1.518267381894352468e+02,1.144699095976540093e+02,9.398703533284296441e+01
2.397442838276253596e-02,1.518701945265428321e+02,1.135246144316835313e+02,9.267258543179930541e+01
3.372437187351540189e-02,1.514411768943907362e+02,1.129865415438584080e+02,9.206879469096142543e+01
4.852362998180592690e-02,1.508235864053501416e+02,1.115470073619301985e+02,9.189921983505981018e+01
5.850732279451298368e-02,1.498834715525453873e+02,1.125734037604691906e+02,9.096924373948222353e+01
7.366138465643867761e-02,1.514968014008592831e+02,1.098935001389593680e+02,9.101007245872902729e+01
8.388443079747931463e-02,1.513190953753232293e+02,1.083201993179272193e+02,9.150080588548452454e+01
9.940180263022191376e-02,1.502964930717726020e+02,1.070066774843371462e+02,9.044703988577802534e+01
1.098699404588254769e-01,1.504932216389722157e+02,1.059564660952565305e+02,9.030634787397647756e+01
1.257593324112609157e-01,1.505145505287802052e+02,1.037569011478174730e+02,8.920357411706882544e+01
1.418762039695620203e-01,1.521344088699480608e+02,1.046066542782338615e+02,8.966294902360377250e+01
1.527487689023809825e-01,1.537973022983213411e+02,1.076751354917503818e+02,9.125232878055977892e+01
1.692520332436107111e-01,1.520469438355616489e+02,1.091936130035669805e+02,8.975959039595429090e+01
1.803852617057493113e-01,1.517987680610993948e+02,1.083095862089470245e+02,9.077287142992369695e+01
1.972841823760098645e-01,1.536539135156696148e+02,1.083905799687670140e+02,8.904555806819394093e+01
2.144250355144945441e-01,1.534193729095675280e+02,1.064169689505180401e+02,8.816350495181495717e+01
2.259883862601976823e-01,1.536603710143296553e+02,1.010154728531114188e+02,8.860400223855258162e+01
2.435401815546702764e-01,1.525218959945450479e+02,9.785086320618700029e+01,8.525417108932973065e+01
2.613432561610122828e-01,1.506611959474708442e+02,9.432806855437623028e+01,8.341370436446818815e+01
2.733533465784399041e-01,1.510069702471398045e+02,9.160825025810564171e+01,8.243456249425565829e+01
2.915832397219244587e-01,1.517801656562826906e+02,8.804776549700105193e+01,8.259968310353276877e+01
3.100741201278338632e-01,1.504787904352918986e+02,8.626913288365183519e+01,8.194629233241025190e+01
3.288297242059543546e-01,1.497612627637113860e+02,8.436374597064657621e+01,7.993246660044079022e+01
3.478538418581775815e-01,1.498659223403806209e+02,8.292079717062253508e+01,7.796062294045376007e+01
3.606876572618167298e-01,1.500110639482826116e+02,8.192505878369797756e+01,7.684618400180988829e+01
3.801678672602386566e-01,1.486046925419324793e+02,7.969719270391293264e+01,7.649328800240566295e+01
3.999269646135634737e-01,1.523318018153308628e+02,7.888139038141977721e+01,7.429875146862625002e+01
4.199689419972665316e-01,1.498619284540368426e+02,7.720140594937490164e+01,7.147722720193551993e+01
4.402978492477431782e-01,1.481421155052755125e+02,7.611783531575174777e+01,7.025611184594610847e+01
4.609177941806474887e-01,1.488783049787012374e+02,7.404622470186755834e+01,7.022395420369619501e+01
4.818329434209511763e-01,1.485684591998283963e+02,7.314603169287941853e+01,6.932743785613938314e+01
5.030475232448832212e-01,1.471857672226131797e+02,7.288617850457080749e+01,6.791488008727205283e+01
5.245658204339229691e-01,1.446297572908976008e+02,7.299826247932809054e+01,6.771028075100180388e+01
5.463921831410221142e-01,1.439400973014659826e+02,7.326426104964153296e+01,6.672440909291319144e+01
5.759808451078873848e-01,1.430869093421802631e+02,7.306760143457869106e+01,6.698754826361769688e+01
5.985432881875667466e-01,1.489018253332926065e+02,7.387076593025857107e+01,6.887521899352904597e+01
6.214287452425135694e-01,1.530603818411294696e+02,7.326988494857504008e+01,6.778274882436818416e+01
6.446418406845371152e-01,1.399569771956652744e+02,7.800786803146489490e+01,6.602378853174643325e+01
6.761104112134777022e-01,1.327240230246901547e+02,7.802571770763115921e+01,6.585634761708558926e+01
7.001063537185232555e-01,1.346664138428634487e+02,7.082001540151095753e+01,6.642647806486377249e+01
7.326361820223115107e-01,1.278776150285620901e+02,6.668576987162336422e+01,6.470609983939661447e+01
7.574413726158526483e-01,1.264112506092735799e+02,6.456151581986763688e+01,6.333891584347864523e+01
7.910682489463392031e-01,1.230866185897860987e+02,6.360629191073264366e+01,5.884350123126206711e+01
8.167099790118506064e-01,1.228293172388128625e+02,6.191142612954944724e+01,5.848952932238189106e+01
8.514709006246494738e-01,1.212671846784666911e+02,5.966975157442754352e+01,5.447120347603694057e+01
8.868969375752482343e-01,1.230274361852593330e+02,5.648169207737743847e+01,5.219486007864070132e+01
9.230008161779088560e-01,1.191310757641471838e+02,5.483060218725425017e+01,5.146378746410319138e+01
9.505313515850326578e-01,1.179437683950502560e+02,5.375699317987272963e+01,4.983325908037100760e+01
9.878528108157660359e-01,1.190402316015582329e+02,5.130915000056629793e+01,4.746759974290343820e+01
1.035510445664141077e+00,1.169752641772161184e+02,4.994944630968045374e+01,4.569139799050334005e+01
1.074457894547673931e+00,1.147628463957124296e+02,4.994046654415308950e+01,4.474367502764854976e+01
1.114150563765380575e+00,1.100047050122458785e+02,4.962252201610779423e+01,4.508729108004814634e+01
1.154602712360215389e+00,1.031361349184539193e+02,5.023798610667939357e+01,4.415898728858970657e+01
1.206258080781000608e+00,1.187686022217102675e+02,4.690121173150232892e+01,3.999706106727600741e+01
1.248472614245142776e+00,1.286717711962493809e+02,4.704722555938996464e+01,3.737848798879296197e+01
1.302378459905965347e+00,1.241267639667404410e+02,4.656813094784106255e+01,3.799430807116948472e+01
1.357576667402997206e+00,1.298764947790942870e+02,4.347511977143858530e+01,3.732663370790778856e+01
1.414098220372521642e+00,1.315973562438099123e+02,4.033290847077114449e+01,3.432343751297138112e+01
1.471974845265797693e+00,1.109878657869379879e+02,4.249465062696810946e+01,3.333751525362253432e+01
1.531239029157613452e+00,8.582455407199680053e+01,3.933954855573524867e+01,3.478176399469912639e+01
1.604234522073105573e+00,9.597499106478642261e+01,3.763372175677597653e+01,2.900623992859819467e+01
1.666669556114465323e+00,1.025102368235917254e+02,3.605200692957327391e+01,2.697230495622471480e+01
1.743570574330864709e+00,8.183401877174944161e+01,3.767028159710530844e+01,3.112067293483091746e+01
1.822689252620353972e+00,5.473764592788597838e+01,4.505218791011061086e+01,3.724858815514233612e+01
1.904089543532767159e+00,7.563297923035052861e+01,3.492496741379945746e+01,3.077751133171301134e+01
2.002028139252851613e+00,8.051562283719528068e+01,2.780852568948654380e+01,2.470011978595507429e+01
2.103269652595771255e+00,6.123819574455806247e+01,2.591109297962429281e+01,2.279612748802170685e+01
2.207925472383703180e+00,6.658272084488534404e+01,2.286878288328160025e+01,1.966851457639034351e+01
2.316110743956891760e+00,4.409544607107230263e+01,2.792843043322216801e+01,1.863474963267340812e+01
2.444225704554146450e+00,3.952132731825710010e+01,2.820203250455591260e+01,1.916597818051267765e+01
2.577290271601893501e+00,3.821674637005909148e+01,2.503513927870316280e+01,1.508000709291108521e+01
2.733142617318718770e+00,3.310580991824070907e+01,1.561941502904100432e+01,1.176326507129921239e+01
2.895785005727428363e+00,3.737026886436717632e+01,1.262215831470154548e+01,9.489071133506460143e+00
3.084822635834012949e+00,2.243179605452271375e+01,1.339012143749594408e+01,9.802307094971320467e+00
3.283033057956524559e+00,2.525720430869762723e+01,1.326661093818428583e+01,1.010256246795738733e+01
3.490861369260648495e+00,2.318472334587192663e+01,1.270231245732757230e+01,1.112307422313042338e+01
3.708774264642235252e+00,1.989782728909700893e+01,1.140213076737149400e+01,9.811415854324964769e+00
3.937261084727583516e+00,1.382036528485447491e+01,8.703391208455254713e+00,8.039807861759999952e+00
