1.876737475395202637e+02,1.669784820263779181e+02,1.231472554734776139e+02,1.876737475395202637e+00,1.514012497577618799e+00,1.365357984120633361e+00
2.339342534542083740e+02,2.101206402503590596e+02,1.516530307259758672e+02,2.339342534542083740e+00,1.432006151757470924e+00,1.120221183990640412e+00
2.109552323818206787e+02,1.986454800095800692e+02,1.668341295650011773e+02,2.109552323818206787e+00,1.992321130472751500e+00,1.530226649637361547e+00
2.154383659362792969e+02,1.809338435905127653e+02,1.673295569118038486e+02,2.154383659362792969e+00,2.055732210820373940e+00,1.464818853885171190e+00
1.972460746765136719e+02,1.854532755974867939e+02,1.598660977110959891e+02,1.972460746765136719e+00,1.842401163683351495e+00,1.666325684066007007e+00
1.893415004014968872e+02,1.494863678522852695e+02,1.145471318778242704e+02,1.893415004014968872e+00,1.663698131408775316e+00,1.143859876498408479e+00
1.965086013078689575e+02,1.901204831550237202e+02,1.374562794146085025e+02,1.965086013078689575e+00,1.717619241848635347e+00,1.370141648702975612e+00
1.917638182640075684e+02,1.547923580697505770e+02,1.106796730801896729e+02,1.917638182640075684e+00,1.443141266986042393e+00,9.364310442299010884e-01
1.906398683786392212e+02,1.758640494576456774e+02,1.556862077494322989e+02,1.906398683786392212e+00,1.392891735621248461e+00,1.220363855855175927e+00
1.881470978260040283e+02,1.706542707315533676e+02,1.504006557850944148e+02,1.881470978260040283e+00,1.406413468944332168e+00,1.277073719966774101e+00
2.195677459239959717e+02,1.342083236877384707e+02,1.204974135297564715e+02,2.195677459239959717e+00,1.384635033062162401e+00,1.197769692759032001e+00
1.920377463102340698e+02,1.830863962347521010e+02,1.569689609933915051e+02,1.920377463102340698e+00,1.595848365068004648e+00,1.351598921844920920e+00
2.038150429725646973e+02,1.730773458131965299e+02,1.333315255079301380e+02,2.038150429725646973e+00,1.618116657990768648e+00,1.380171506545090576e+00
2.189273536205291748e+02,2.031023925868315416e+02,1.778762185760194257e+02,2.189273536205291748e+00,1.784918749511306579e+00,1.498733583119318702e+00
2.006575167179107666e+02,1.770148274080873705e+02,1.534170970361880677e+02,2.006575167179107666e+00,1.909413684372130104e+00,1.375071072748285772e+00
2.126315236091613770e+02,1.998774541377927108e+02,1.580987671099811394e+02,2.126315236091613770e+00,2.063737839162094190e+00,1.594031217830079727e+00
1.874040216207504272e+02,1.801236134426332001e+02,1.610587416004041472e+02,1.874040216207504272e+00,1.392163004161003359e+00,1.292731820397368114e+00
2.072932869195938110e+02,1.597936580458904814e+02,1.418018302338252283e+02,2.072932869195938110e+00,1.589555860871843640e+00,1.383005781033378678e+00
2.003247439861297607e+02,1.711136555015846739e+02,1.383508250824998527e+02,2.003247439861297607e+00,1.896242575191612323e+00,1.344098623491672750e+00
2.114232033491134644e+02,1.821161639225756232e+02,1.637957321856997623e+02,2.114232033491134644e+00,1.270282057905878670e+00,1.029645734632834930e+00
2.198231816291809082e+02,2.059419458882204026e+02,1.869097282146777275e+02,2.198231816291809082e+00,1.840264878404928472e+00,1.256782522307824168e+00
1.848008781671524048e+02,1.792929931442101008e+02,1.636082578024090992e+02,1.848008781671524048e+00,1.554614556419377180e+00,1.346985080657027600e+00
2.159592956304550171e+02,2.003384245315410510e+02,1.598442539292176434e+02,2.159592956304550171e+00,1.657075491448232185e+00,1.437915635236504119e+00
2.151474058628082275e+02,2.091914889895035969e+02,1.496578894551455505e+02,2.151474058628082275e+00,1.754358072255844725e+00,1.624794513560173348e+00
1.982989758253097534e+02,1.341077080998389022e+02,1.299647419956794465e+02,1.982989758253097534e+00,1.648428157805642114e+00,1.120173201927478157e+00
2.189388424158096313e+02,2.138164823000683157e+02,1.471301882419894014e+02,2.189388424158096313e+00,1.781164323654246928e+00,1.628135161121716745e+00
2.262251377105712891e+02,2.154402998735171764e+02,1.733263251124397186e+02,2.262251377105712891e+00,1.898888469921214739e+00,1.674142413962642184e+00
2.179965972900390625e+02,2.018139050581658296e+02,1.627362941761687694e+02,2.179965972900390625e+00,1.500954276808366128e+00,1.315008950143908395e+00
2.199348211288452148e+02,1.854003169882925874e+02,1.530720001310289433e+02,2.199348211288452148e+00,1.830215878984565281e+00,1.600113459258739823e+00
1.947409361600875854e+02,1.693801993341682817e+02,1.198462845165742010e+02,1.947409361600875854e+00,1.604008655851420162e+00,1.117873298117743275e+00
