2.220446049250313081e-16,1.272744305346373750e+02,1.185028937937993447e+02,9.140498187455837353e+01
2.397442838276253596e-02,1.296255754106981612e+02,1.186196704463177980e+02,8.900553623484242394e+01
4.852362998180592690e-02,1.279925792075336517e+02,1.174251791984210911e+02,8.829886808500504003e+01
7.366138465643867761e-02,1.264921601925291554e+02,1.173123598408002835e+02,8.731734292428581057e+01
9.940180263022191376e-02,1.258214829543674540e+02,1.175166496012242305e+02,8.670591182009606257e+01
1.257593324112609157e-01,1.250117158092571117e+02,1.164716336167361277e+02,8.632602802157472865e+01
1.527487689023809825e-01,1.240109189453383891e+02,1.170058414834751517e+02,8.508390059118838167e+01
1.803852617057493113e-01,1.237864028003842805e+02,1.134941658658303822e+02,8.501364480663235668e+01
2.144250355144945441e-01,1.216091131514276071e+02,1.122848647462753178e+02,8.421617697414127690e+01
2.435401815546702764e-01,1.195724920397779556e+02,1.097485481306424759e+02,8.091477578881411148e+01
2.733533465784399041e-01,1.180275486126417945e+02,1.075842019921472286e+02,7.915949957434158080e+01
3.100741201278338632e-01,1.118677365415970826e+02,1.079881977212511686e+02,7.764810995207643884e+01
3.478538418581775815e-01,1.131875842527418285e+02,1.056348456972143879e+02,7.666994316127930631e+01
3.801678672602386566e-01,1.110411682546146039e+02,1.026862670712529706e+02,7.340960194406351036e+01
4.199689419972665316e-01,1.071324230403905347e+02,1.000022634135338535e+02,7.071327314771750139e+01
4.609177941806474887e-01,1.092077189543423401e+02,9.958543412926820793e+01,7.045135432944222487e+01
5.030475232448832212e-01,1.127318915875775929e+02,9.990476394606686483e+01,7.116200387600284216e+01
5.463921831410221142e-01,1.212442396318577096e+02,9.652576360817072043e+01,7.130514749564665067e+01
5.985432881875667466e-01,1.080838381024854016e+02,9.690157615443303030e+01,6.887608518999915930e+01
6.446418406845371152e-01,1.054080371095505626e+02,9.581385060182954305e+01,6.476238680429121075e+01
7.001063537185232555e-01,9.419601737575700895e+01,8.692352877325708960e+01,5.780456331096684863e+01
7.574413726158526483e-01,9.077274405153292491e+01,8.454548274801697971e+01,5.580025790300668120e+01
8.167099790118506064e-01,8.728268584779448247e+01,8.350215386961683350e+01,5.496732720744814316e+01
8.868969375752482343e-01,8.536717381618632317e+01,8.035909572625598685e+01,5.315631583949835459e+01
9.505313515850326578e-01,8.176574064637364359e+01,7.795574981419920846e+01,5.066874087188941189e+01
1.035510445664141077e+00,7.968321628154399150e+01,7.624507412318709498e+01,4.838748911746641568e+01
1.114150563765380575e+00,7.701136718346313614e+01,7.184905122648315512e+01,4.600723988651080276e+01
1.206258080781000608e+00,7.433261913324290049e+01,6.603512499092205701e+01,4.275568806041995629e+01
1.302378459905965347e+00,7.018871706274238420e+01,6.221624395413856945e+01,4.057783958844294148e+01
1.414098220372521642e+00,6.454303352544562244e+01,5.953604592859033318e+01,3.860513338508373238e+01
1.531239029157613452e+00,6.228107281154085229e+01,5.716775911118304521e+01,3.781453919125744534e+01
1.666669556114465323e+00,7.153055603927771244e+01,5.289571620212834091e+01,3.488722886600263706e+01
1.822689252620353972e+00,6.357379970801852664e+01,4.629423078895818122e+01,3.214559853383361343e+01
2.002028139252851613e+00,4.191964723582444208e+01,3.754489018476172646e+01,2.762971177522442190e+01
2.207925472383703180e+00,4.040290440966985130e+01,3.565171153682798888e+01,2.508857624676947395e+01
2.444225704554146450e+00,3.522310872740983001e+01,3.236528193288034316e+01,2.297718349938953253e+01
2.733142617318718770e+00,3.284302848391384089e+01,2.829492129400547995e+01,2.070600013661511696e+01
3.084822635834012949e+00,4.020684600332564429e+01,2.408003702599539508e+01,1.610328475036886076e+01
3.490861369260648495e+00,2.486800885298927000e+01,1.983066059366984746e+01,1.253397887424782198e+01
3.937261084727583516e+00,2.535526428827397893e+01,1.407636869769696908e+01,1.131568023176538240e+01
4.428033736605549109e+00,2.072793221658333351e+01,1.293910237021325038e+01,1.059808200273569412e+01
4.939380663491011347e+00,1.575852153106601605e+01,9.659117410986064911e+00,7.766743808613708389e+00
5.529765807949102552e+00,1.021519874320487808e+01,5.258835558029843149e+00,4.685609177582490403e+00
