HaloID,SFR,GasDiskRad,StellarDiskRad,MassGas,MassDM,MassStars,MassBH,HaloRadCrit500,vDisk1,vDisk2,vDisk3
halo_6,2.0586627,60.40295958518982,3.405956318601966,0.04906882,1.8831463,2.234092,0.006260109,97.3464623093605,-0.29983524095284464,0.07381327202644619,0.9511311314195848
halo_16,3.281341,31.803421676158905,7.000653073191643,0.14478822,4.6428356,3.1610715,0.00067271857,110.22484302520752,-0.6401955823844585,0.5950209528292956,-0.4859008972923815
halo_21,6.60059,70.21896541118622,5.604448262602091,0.2669983,3.6087537,3.1300511,0.0073239305,109.04547572135925,0.9408956154760548,0.21987972693314728,-0.25762054743700197
halo_23,4.5359406,51.80222541093826,5.8410027995705605,0.12328036,4.6172214,3.1644144,0.008006663,111.85014247894287,0.05973136678253812,0.9160522521685929,-0.39658597443573124
halo_24,3.0183809,56.442584842443466,6.07658876106143,0.096883565,3.669268,3.0473785,0.021158457,110.42951792478561,0.45101793158009396,0.6324765448416335,0.6297271199641975
halo_27,3.8959594,93.45866739749908,4.635554272681475,0.09283168,3.3257163,3.4806924,0.009613749,115.68655073642731,-0.7057908918223107,-0.26669620607530414,-0.6563020270315385
