a12,b12,c12,a25,b25,c25,a50,b50,c50,a1,b1,c1,aDisk,bDisk,cDisk
12.893801798483382,12.250207463477077,11.326164709639723,25.756842232755908,24.65071389742833,22.58754079182384,51.849808975943525,50.66074506073531,42.40732430943682,108.41959536041948,101.6562528114056,82.01320059415961,96.36879482252519,91.00596464569402,73.69140147236786
17.671288947610464,10.591022769445086,9.237375333311737,35.2900417260899,21.392897449827814,18.576905466340033,67.69462309116099,43.470453509119324,36.81190465811592,130.9691932733471,92.18443505570316,73.55997910896961,117.25713561560855,81.77008496591627,65.74204291523816
15.84758756152931,15.047559768667144,11.847182559637075,31.458279968117786,29.11903641564937,24.900708974890026,63.03327015870263,57.66060254951607,50.13370554037124,126.14896533166063,115.39245129602085,100.10054102277418,50.94551995613956,46.41936949033794,40.64671344305142
16.145232981843925,15.686817373778833,10.887040271685233,32.44182026932418,30.806223251686195,21.452460073328336,67.99198876441822,61.1547651098466,43.437477855819346,131.0114513273848,116.25871440724104,90.73390034496553,54.94769500162593,49.55849247302995,34.851900845869736
14.090238056698366,13.992848496780399,9.499820631866756,27.570779634166435,26.94730395156004,20.7618366850342,55.05134831416103,51.64027296421115,43.293126262602975,106.9101840972306,99.66124469778522,86.99049520454312,36.055147152586706,34.6799067564625,28.054285427528367
19.26654967411813,11.767664959732853,8.028321119990503,36.39359338304219,23.5382407481383,17.62994376257334,70.10688189692037,47.90470011728687,36.12613843918047,143.27154715708355,93.85298497523134,71.6472924816573,46.04720225693396,30.897262561091416,23.124253731189267
15.058345921094563,14.842433616592198,10.37438962718705,30.00904815392808,29.77072250414395,20.95179373665581,59.288826583569715,58.5667115163275,44.08392985577704,118.00137643226277,115.56730121889237,89.81446789579891,34.92392053655974,34.54475261055074,24.599479361452914
18.35575863994867,11.827536787657824,10.43648896326072,35.55533278930169,26.0742025659574,20.24465318183256,66.80996109711027,55.92427018572951,39.02066582892774,130.20782929334635,113.13683128022974,80.4736861714935,41.026387831744316,31.12807952347973,23.41757802925284
13.051302310327204,12.47912749608421,10.344534878829892,25.987319981574398,25.070386386661557,20.890671097054234,51.82775242686251,50.08582709116588,42.46900452599151,103.55060745691463,99.85901439939624,85.46963536557458,50.16048822409391,48.43946496336734,41.11000806897202
13.004669671285303,12.807724841303498,10.214657227308233,25.821367184895134,25.232002695666175,21.43000025396696,51.786911170336126,48.942559916328946,43.51157619156367,107.25234129771148,98.04892354060706,87.35353832402988,50.10028439196844,47.38894782279047,42.12818374563221
14.142245319882608,13.217528757946276,10.718450642152307,28.48745534348562,26.220164953278708,21.13009520893752,59.411568881526705,51.03296992267179,42.730053661479786,121.12865805460169,98.38113680131407,85.44244397120512,116.78073675144547,95.14326487042959,82.4981670824693
18.56627777114324,10.346105719121622,10.167255989333052,36.943432361709085,20.943943399124482,20.374463880898567,72.10456248682466,43.43478609693685,41.001282065124386,137.8094774121879,88.86391771941682,81.4427124325659,133.22287429560933,85.68697198174272,78.63946977923253
14.506854708893165,13.728035691633274,9.686260808205903,30.298650458627623,27.634673047129517,19.10084560883511,61.106178906404025,54.202983778489845,38.60245634669237,123.82987088413427,102.54912140346794,79.107709368338,55.097655277346725,49.03077903015899,34.67613321231603
18.717533422117164,10.858103093348305,9.512661240085171,37.6897387518698,22.05989858060091,18.782318905523024,70.75645173892833,46.0244006191879,38.245305469480655,130.20427805059694,95.25189006393293,80.06997617634057,64.32912260645674,41.10160371290287,34.20195179787902
16.003745608343372,13.016007682350994,9.210448317548863,30.471218918994044,27.69195611118785,19.353659872516467,57.414287732379314,54.6999635287559,40.523739357637105,109.16382741259348,105.64939992960116,85.35159945062256,44.852853523383814,42.637023056273506,30.56916352670028
19.285233587993865,11.774981089706262,8.51364118330572,36.07179555327731,24.470393492041612,17.37826659653614,69.70768105687989,50.40478044960768,35.829346007780096,132.95906137380848,100.5441691737163,78.26639940889514,54.499936460532254,38.347517423318244,27.20534486550846
14.855831065634472,14.568837562568744,11.05892172578344,28.539372879511582,27.82409883543244,23.37421534949623,56.654488192138665,54.93308530950309,49.035158740921545,110.12865602970123,109.22276691534152,96.91144508794154,59.734888416902486,58.02949823016644,51.778113764495885
18.913766120140114,12.641621507336701,9.498351835103374,36.50813596947565,27.545764819013456,18.33949627568001,67.07677798470387,54.06039837676434,40.58283132577334,130.45244824887098,104.33500604683869,86.4595416790204,70.46504357506653,56.93731742585951,43.187710259547174
12.434243240851977,11.905307945876414,10.470931140921387,24.956069381971844,23.31250501819972,21.050111087002918,49.91684974020059,46.4390043921717,42.39514028387376,99.0652927027568,94.59128487692111,86.16914036596877,80.12827547538907,75.78257549908096,69.49734976982599
15.855837469783058,10.705261568576965,8.875602420162364,31.054827262301462,22.095022692167273,18.22259154064676,58.48178516203052,44.83328636494643,37.099043242229726,112.01835646194468,91.42839476993277,79.00201754209074,91.46255312616184,73.88512295782273,62.642714358714926
15.91658530430401,14.966378665448705,10.364147820915095,31.806819532169094,30.456428709925763,20.408305825887695,63.60792300086564,60.00106911673195,41.39900848097377,126.5727936248741,116.63295455914316,86.79613078289304,75.11909807750703,70.74439239129661,49.50268834491292
22.623117543765723,12.120913276508727,9.208098204898738,42.617232606231426,24.57477882972279,18.94861217913184,81.22711327363453,50.75074104295578,40.15437229369311,149.2772166711362,104.55561188566021,85.41562116477394,94.66017555747175,60.568797817485304,48.28614103947162
15.190099852339149,15.038887250212511,10.140934087907793,30.73606257446812,30.623109493103687,19.516936622849908,61.19636438258859,60.37329535460258,40.05706675774175,122.2357770654836,118.14479772286803,82.5979131472165,81.40685344771461,79.1542038076738,53.89936294800721
21.489102232736965,11.623208199512064,9.483580862755282,40.95834364287684,23.33071928450958,19.139458911098668,80.15763123140636,47.54338240773089,39.18670091989963,148.45674690180016,98.48488146038657,81.87771454580688,104.26637464430112,64.56242605159387,53.54477711366284
13.952466231083529,13.47768822549482,9.84055963154134,27.70123554940256,26.60270351153208,20.211570010087367,56.34441877097942,48.40916481172278,41.83840231495968,128.7569220507271,86.47828912803635,82.24045904222679,52.104691203929605,45.66629102543428,38.82626752968618
17.529442928097914,10.391786451003354,9.829481996993747,32.70740101136829,21.74228079593647,21.15038520326728,62.21138362283885,44.479566483390165,41.36768970955453,138.81886374596036,85.48450666260044,76.72491238420022,57.90120669699108,41.192900419273315,38.39911859041966
15.447399388275668,14.879086789379084,11.671998333266021,31.0560826200686,30.21444411837867,22.681449972813493,62.70609982851221,61.10501170523891,43.672538409756136,125.77847965729411,124.55589527825823,85.696753587861,89.27822235883977,87.24809896202304,61.017382312514634
23.063324933264532,11.984815462960983,9.349330890354322,43.971774394679294,25.639583942887057,18.76251037562682,83.83931316100715,54.72531467382448,36.37645478410414,155.67436579535868,112.90629687699537,73.75459833468311,115.22373622758218,80.57576754075541,52.46808672952011
15.93090055972965,15.570768391720561,11.648932437624186,31.68774949107511,30.815979592841312,23.892320732945112,61.41692417977806,59.79802106619833,48.240730579682705,122.87187153780302,117.62808284109632,97.10738170299304,96.38600430866067,93.51118604984049,76.85702046965093
22.919399150933,12.252488640443385,10.295718978767367,42.08600895006737,25.489027723651116,21.402666937628332,78.25866406886382,52.8830815762884,43.730396951597,144.38616314436942,109.73697178391005,89.37567125573844,115.42385701859214,84.78785240960036,69.71964729803564
14.947979635666156,14.57786910001175,12.254924651802275,31.092227829055872,29.107596540430528,24.022600814585495,63.84795178010809,55.96656554018975,46.68809595456411,128.32450055570195,110.1950318601896,94.77036403883432,90.09041050566422,76.66125170295032,65.6611357135849
23.317938527356855,11.447569735668672,9.713250521488577,46.03572093865993,22.7575891184535,20.157470502252327,85.73886005712625,47.788874562422045,40.872369389912336,159.00049119906214,101.86049608041752,82.4327918002721,117.2904028950135,69.36285205807714,57.38569756016742
15.302595177513387,13.972409482253914,12.392621957368922,31.503203045187178,28.028725016835207,22.82153140947632,65.62186865877759,57.19147727234145,45.021881044541786,132.96373404895377,111.29574642675308,89.76268417440319,104.31559368963423,89.17770262858728,70.73029278968971
23.295002376379262,11.676851018574363,9.256655527280154,43.01324074959713,24.192234830390245,19.248397971592627,82.88852185669667,50.17526746573965,39.533399575903395,152.29522708231647,104.54949961916397,82.92750987938744,123.1426860230705,81.73231536595408,63.632991503282135
14.056235266022476,12.525987274908616,10.320167471011725,30.957769132396912,24.112778782212775,19.718818734608522,67.97188452559561,47.22262054136844,36.33901207666121,125.18554814341717,100.37884098198423,72.79922665076168,72.49853554922322,51.46982726590984,39.1385537659482
18.87853145793096,11.631291887507272,8.327686266254512,32.55615814948875,25.103099304072575,17.453460091666727,61.38273701976656,53.33806837426952,35.4262793312935,123.19383904805746,104.566272104794,70.8631518216433,65.75954138098527,57.155520716024526,37.98448304151053
