vax12,vay12,vaz12,vbx12,vby12,vbz12,vcx12,vcy12,vcz12,vax25,vay25,vaz25,vbx25,vby25,vbz25,vcx25,vcy25,vcz25,vax50,vay50,vaz50,vbx50,vby50,vbz50,vcx50,vcy50,vcz50,vax1,vay1,vaz1,vbx1,vby1,vbz1,vcx1,vcy1,vcz1,vaxDisk,vayDisk,vazDisk,vbxDisk,vbyDisk,vbzDisk,vcxDisk,vcyDisk,vczDisk
0.5619517076191286,-0.7062821511572188,0.430552901814256,-0.8267282317703323,-0.49657841667422803,0.26444339070435563,-0.027031631431436432,0.5045546541753904,0.86295648317404,0.6465796762731225,-0.6385377724869086,0.4173778088710526,-0.7606675268234319,-0.5809950124471477,0.28953360624953733,-0.05761628126551921,0.5046922910239424,0.8613745152453357,0.7163359476189916,-0.5781445328640863,0.3906554866735761,-0.6942100946193868,-0.6468925772316206,0.31559838093877063,-0.0702506560634352,0.4972714476440397,0.8647461781821636,0.7569045693264782,-0.5474849658089259,0.356869282995746,-0.6527359373257824,-0.6601569642710317,0.3716565331699255,-0.0321133781488507,0.5142499341153627,0.8570389350585037,0.7286149527913439,-0.5689559947333114,0.3813257487056125,-0.6818447464342775,-0.6552581537961756,0.32515303111550975,-0.06486903983290777,0.4969163188512289,0.8653705447555402
0.8384236555378942,-0.39683660051485703,0.3735859825077571,-0.5442972865782694,-0.6449254864086955,0.536480736657003,-0.02803992970761439,0.6531399769362758,0.7567178687395147,0.8375131741409058,-0.3970628688071168,0.37538348572504715,-0.5448206392425342,-0.6592914740206773,0.5181748964770477,-0.04173912068767894,0.6384949729624387,0.7684933410940622,0.8329752417021442,-0.3990633144696283,0.3832762942783824,-0.5487669467800195,-0.6844191661312526,0.48002629423182286,-0.07076075771916289,0.610179380245445,0.7890969769871727,0.8420237590567725,-0.39475034673110276,0.36765221737339837,-0.5332987352174069,-0.7117100896247593,0.45723211538761266,-0.08116925649170705,0.5810687670852659,0.8097966656628022,0.834913482121776,-0.39747543040528505,0.3807003540784065,-0.5443561541484769,-0.6984273688903676,0.46462413607727854,-0.08121486817061283,0.5951575359591875,0.7994946232333386
-0.27854415037208863,0.2384191835217945,0.9303598493176135,-0.4773054000186287,-0.8749665043808378,0.08132140754213747,0.8334222887627546,-0.42141417766892736,0.35751556532978174,0.06221641971092169,0.7240459833604415,0.6869399763428866,-0.5548512488036001,-0.5470218558777452,0.6268230858010517,0.8296199182875491,-0.42014819191765945,0.36770407668243466,-0.04090986432910475,0.6724010835238241,0.739055590518441,-0.599413621847397,-0.6083027462079078,0.5202605874940969,0.7993933280584468,-0.4217161982090615,0.4279319516275168,-0.04479734584455839,0.7365296933483758,0.6749201498113908,-0.6442491232521044,-0.5376389703065803,0.5439553334572377,0.7635026293302319,-0.4104489595842917,0.49859340808116864,0.05177630052460741,0.7165884731667632,0.6955718329752237,-0.5638745963354473,-0.5538789924852994,0.6125875458177433,0.8242358001879811,-0.4239328034111028,0.3753882308763576
-0.258983248729297,0.6845254712532327,0.6814341905739385,-0.4378233791525234,-0.7120592067045474,0.5488919518582474,0.8609520111743073,-0.15619399909353246,0.4841126615800135,-0.23920231928195557,0.6766717990137958,0.6963458385526308,-0.42279251610787194,-0.7181943881010238,0.5526692584388699,0.8740873747934514,-0.16221004074849651,0.45788553581333286,0.21601115963174633,-0.7008693524414517,-0.6797950645031552,-0.4426696905088126,-0.6908648344977956,0.5716199135432266,-0.87027738337807,0.1774483904199588,-0.4594881333810326,-0.15669085082661097,0.7697080066012458,0.6188679680199718,-0.5453211087014895,-0.5898592884494428,0.595559323858249,0.8234517992401323,-0.24416306928741865,0.5121635773113273,-0.23503702586919076,0.6805151428891846,0.6940149398745521,-0.42443947906028867,-0.7142016238449695,0.5565673086988131,0.8744190786376953,-0.16375341460782328,0.4567013182799918
0.2185887949453043,-0.5631158204962521,0.7969438571387527,0.29522631430218466,-0.7402571183785017,-0.6040371031927629,0.9300862121695533,0.36731454013799936,0.00443469675431896,0.36866069394331535,-0.9147132359476452,-0.16549618945287203,0.12992986758247096,-0.12558229014595088,0.9835381629157557,0.9204387661605933,0.38409475964127116,-0.07255131539041412,0.43662939032430037,-0.8847958521573058,-0.16276079230040766,0.3576136782498377,0.004689443651264135,0.9338578404911869,0.8255102862070532,0.4659552651526413,-0.31846264811258523,0.7909832043296896,0.06699879419154058,0.6081584760941967,-0.3050131962109076,0.9048450407842884,0.29702256194653937,0.5303890276066638,0.420436218402933,-0.7361527461400237,0.48099550299248517,-0.8618035573715083,-0.16105264543874945,-0.48763230105475225,-0.11031403290786723,-0.8660517034863734,0.728600072103382,0.4951014468221794,-0.4733038054838889
0.2655223211041499,0.6725641791498879,0.6907643027255407,0.9602790334125962,-0.24825954826123403,-0.12740241239983408,-0.08580253483221915,-0.6971546611918802,0.7117677313525812,-0.047757160233314215,0.7450274644602446,0.6653219753220154,0.9625660393876622,-0.14359144817762146,0.22988718065129896,0.26680680925343564,0.651395097625237,-0.7102806159017776,0.0007981818920092065,0.7266920179825035,0.6869629348852702,0.9648000547049316,-0.1812195120047741,0.19057896764887894,0.26298330241106216,0.662629760476594,-0.7012571448361173,0.2043871559645387,-0.8059188958135438,-0.5556263347317205,-0.9553519436208409,-0.040500612573776074,-0.2926813355870699,-0.21337421188280797,-0.590639004597417,0.7782139885350066,-0.05624834442498032,0.7470267527900729,0.662410110403946,0.968361280393961,-0.12074468822223866,0.21839677401436802,0.2431307351677639,0.6537367596227351,-0.7166000940097268
0.5405277812365888,0.41818287358465756,0.7300361648246806,0.8409222322842644,-0.29542678718184917,-0.45340138141106223,0.026067546134982904,0.85897968407634,-0.5113456613511174,0.25513589641526496,0.47227293846382185,0.8437203007840492,0.966060065364777,-0.16098502924070415,-0.2020192329155136,0.040418120537478994,0.8666268470080513,-0.4973170855471397,0.043220098643861726,0.4627560018763521,0.8854314800144778,0.9935142337049,-0.1132061435199587,0.010669418686328716,0.10517362073723875,0.8792276450366835,-0.4646474552865509,0.05129652672631406,0.42738835451485935,0.9026116888069295,0.9734271658035073,-0.2233713983968569,0.05044572582473565,0.22317755089069402,0.8760390475334497,-0.42748961154058257,0.04719003287460631,0.46474896901501644,0.8841840852428711,0.9944057487083975,-0.10559965462652603,0.002433080033534051,0.09450030546503403,0.8791229201552178,-0.46713229766820613
0.5394404158615073,0.2376390800053815,0.8077943459751125,0.406845232152126,-0.9134923224597511,-0.002955314225699223,0.7372116350209392,0.33024149415433196,-0.5894570049871897,0.53611846026624,0.243656238430504,0.8082132354989328,0.4210014260406364,-0.9070413311688695,-0.005815739261300332,0.7316657678431496,0.34337684986804573,-0.5888612257070348,0.5303764297701159,0.23702983306912678,0.813951903357641,0.4486402124432077,-0.8931304056546041,-0.032249624403334023,0.7193210705402827,0.3822759954933929,-0.5800364305337353,0.5157281172349885,0.20132916798937586,0.8327611153325782,0.48631676113549593,-0.8690227282217654,-0.09107966662587293,0.7053513429007808,0.4519580333954745,-0.5460892043589216,0.5317109322770944,0.23858347575184666,0.8126262422511297,0.4433840914101256,-0.8959227807043936,-0.027072467551445656,0.7215913192253911,0.37470027503736203,-0.5821560545983222
-0.11039838745730382,-0.5910683900881892,0.7990308844377564,0.794677125651129,-0.5353283393653667,-0.2862024371649872,0.5969090902421295,0.603375279002111,0.5288079147246554,0.7455955449518831,-0.1774914098773954,-0.6423270839437176,0.29028190826852684,-0.7811232196088143,0.5527955585204566,0.5998530629078154,0.5986178373617808,0.5308794474383216,-0.12181472200168263,-0.5979181012459256,0.7922468792656235,0.7877235444905748,-0.5438542473591048,-0.2893340199227653,0.603864878063676,0.5888263766441924,0.5372436199799986,-0.20251446008673285,-0.5640915586164134,0.8004927276081181,0.7722361592717767,-0.5946588997717943,-0.22367858018901646,0.6021953236026949,0.5728712825931356,0.5560389247266246,-0.12272570366942309,-0.598142817613348,0.7919365955658382,0.7873771766853084,-0.5444337423855197,-0.289186932255193,0.6041320909320389,0.5880621309773845,0.5377800171226337
-0.1280195903570268,-0.8744489856498256,0.46792088645497554,-0.23506181289353253,0.48511265641935175,0.8422657862580942,-0.9635128066632144,-0.0021638109323551674,-0.26765348740157313,-0.13178157944849353,-0.8722204818346924,0.4710255262574607,-0.2233486705063835,0.48907719484683077,0.843160049376028,-0.9657893076137731,0.005910037970469208,-0.25926065021536976,-0.12555614502006837,-0.8740395977328418,0.46935107972892975,-0.19712225429090943,0.4856409672528573,0.8516429227023371,-0.972305749911503,0.01440945941809053,-0.2332678635567034,0.1256963331625184,0.8708654727099296,-0.47517760918545837,-0.15328771000240218,0.49027326814236605,0.8579831003622526,0.9801547376775348,-0.03500644207448884,0.19511852608496416,-0.1255561534574574,-0.8740592865205211,0.46931441057803125,-0.19642858653749465,0.48559482978944984,0.8518294850923144,-0.9724461232993061,0.014765667238317556,-0.23265964916838913
