2.220446049250313081e-16,1.289722269073930647e+02,1.030652706738999740e+02,1.000879235904558868e+02
2.397442838276253596e-02,1.170216260745171724e+02,1.111152334031413886e+02,1.011043355044735392e+02
4.852362998180592690e-02,1.196791164269681644e+02,1.068936649542547457e+02,1.017804643869745576e+02
7.366138465643867761e-02,1.142766178774218133e+02,1.100869047508066529e+02,1.010881251824078646e+02
9.940180263022191376e-02,1.141354021714664810e+02,1.056852254930512771e+02,9.888959743244662093e+01
1.257593324112609157e-01,1.158821580336055490e+02,1.030062151151627035e+02,9.645074175162861252e+01
1.527487689023809825e-01,1.150559470686634711e+02,1.016975663877008174e+02,9.447804152292206936e+01
1.803852617057493113e-01,1.149439508300914525e+02,9.954136769433077347e+01,9.414349509942290695e+01
2.144250355144945441e-01,1.138475567586065154e+02,9.826141107830152066e+01,9.318378534826835846e+01
2.435401815546702764e-01,1.138256155340895361e+02,9.972401440121659277e+01,8.936722720091567851e+01
2.733533465784399041e-01,1.094718503476054821e+02,1.040919244472752609e+02,8.597357662249036991e+01
3.100741201278338632e-01,1.090000465904094114e+02,9.557209128933821773e+01,8.684695945770974390e+01
3.478538418581775815e-01,9.683318270386064341e+01,9.117505503680665413e+01,8.637085708504667991e+01
3.801678672602386566e-01,9.483220453404709360e+01,9.000462041689087300e+01,8.444927210306892107e+01
4.199689419972665316e-01,9.290354442671552704e+01,8.964991897358615347e+01,8.291495853458494025e+01
4.609177941806474887e-01,8.932842082825968077e+01,8.725998961013959843e+01,8.263121605466815822e+01
5.030475232448832212e-01,8.865322621752815735e+01,8.649851011933874645e+01,8.212037334004014610e+01
5.463921831410221142e-01,9.001708088956971210e+01,8.677818390205442256e+01,7.866519781140721079e+01
5.985432881875667466e-01,8.860593279929751986e+01,8.077619179467100707e+01,7.689773236457804728e+01
6.446418406845371152e-01,8.329726997217684925e+01,7.603731198358292431e+01,7.409947644606072004e+01
7.001063537185232555e-01,7.980354137065737063e+01,7.430785952733378963e+01,7.223186062564890619e+01
7.574413726158526483e-01,7.704028095667368348e+01,7.397584713431173498e+01,6.947105758602440062e+01
8.167099790118506064e-01,8.213082332547143949e+01,7.472205105796548708e+01,7.092108834280791996e+01
8.868969375752482343e-01,8.328595773715738915e+01,7.607974901509611243e+01,7.081393383925647811e+01
9.505313515850326578e-01,9.759744525494726020e+01,6.495574920771899485e+01,6.180590166495738202e+01
1.035510445664141077e+00,9.323650483875577777e+01,5.604792346305433171e+01,4.956025652493858757e+01
1.114150563765380575e+00,6.599147970295871346e+01,5.051660721014935973e+01,4.183057591844538337e+01
1.206258080781000608e+00,5.008256822766787053e+01,4.347964185490286582e+01,3.461191086103922032e+01
1.302378459905965347e+00,4.769609773672647179e+01,4.111716527202975158e+01,3.335726271937626564e+01
1.414098220372521642e+00,4.623233037363689135e+01,3.948942732115526155e+01,3.158425410230466923e+01
1.531239029157613452e+00,4.356721637670572989e+01,3.598506657732898617e+01,2.979935981825206781e+01
1.666669556114465323e+00,4.055124490208866916e+01,3.401087444273885296e+01,2.722943277865738310e+01
1.822689252620353972e+00,3.957940294281110738e+01,3.109683404026910125e+01,2.545683532573707453e+01
2.002028139252851613e+00,3.834795003603745300e+01,3.027546546942049588e+01,2.405409435089182679e+01
2.207925472383703180e+00,3.451003126698341816e+01,2.634015729150446461e+01,2.106114220709287466e+01
2.444225704554146450e+00,3.198152716004222285e+01,2.168328860148323400e+01,1.735546534629372317e+01
2.733142617318718770e+00,2.638436070039836778e+01,2.158805359548629355e+01,1.603508558713448551e+01
3.084822635834012949e+00,2.360382003383809391e+01,1.943984073475422747e+01,1.407017111945079790e+01
3.490861369260648495e+00,1.915165403813932343e+01,1.571932991250907108e+01,1.142569902332739851e+01
3.937261084727583516e+00,1.935757386553517279e+01,1.155885677108007670e+01,1.033769392988644320e+01
4.428033736605549109e+00,1.755912658899260492e+01,9.780553196558269491e+00,8.253586366999565271e+00
4.939380663491011347e+00,1.802039562948822038e+01,7.682600617152841593e+00,6.552515322285586308e+00
