2.220446049250313081e-16,1.528597448506952219e+02,1.084678831074439387e+02,8.957566569757452157e+01
9.521666967944764082e-03,1.525413018254781718e+02,1.078331579698001406e+02,8.894688951921845899e+01
2.397442838276253596e-02,1.520149275820137404e+02,1.072879158660777676e+02,8.791650639166041969e+01
3.372437187351540189e-02,1.514146231833305478e+02,1.069890435552993182e+02,8.725790127995050227e+01
4.852362998180592690e-02,1.506482233558636779e+02,1.065084486435546296e+02,8.675738474450882620e+01
5.850732279451298368e-02,1.500034802824272333e+02,1.060541044020589112e+02,8.660051836104003087e+01
7.366138465643867761e-02,1.487363089989866012e+02,1.052294971805224151e+02,8.634602196810392627e+01
8.388443079747931463e-02,1.476653252427909990e+02,1.048214961033963135e+02,8.589023678621478552e+01
9.940180263022191376e-02,1.456293144687690813e+02,1.049629114894812858e+02,8.515410736492337662e+01
1.098699404588254769e-01,1.440509912201020484e+02,1.055883641206174275e+02,8.451213535963452728e+01
1.257593324112609157e-01,1.434221103243468747e+02,1.049944140017384768e+02,8.389781694663915346e+01
1.418762039695620203e-01,1.441773234498033389e+02,1.032730178508443259e+02,8.342635336430444681e+01
1.527487689023809825e-01,1.448056834841720502e+02,1.024790953656043797e+02,8.267951621918122385e+01
1.692520332436107111e-01,1.450508464423201929e+02,1.019350352227343848e+02,8.133388476561634661e+01
1.803852617057493113e-01,1.435349698821965205e+02,1.011073707641080119e+02,8.118603718769831801e+01
1.972841823760098645e-01,1.423559511662083423e+02,1.002778037061724774e+02,8.002615351014851797e+01
2.144250355144945441e-01,1.417723850512862214e+02,9.971182592875376827e+01,7.939283770853917588e+01
2.259883862601976823e-01,1.418633158656142257e+02,9.924293512042723364e+01,7.885558154850268409e+01
2.435401815546702764e-01,1.422778053053481528e+02,9.836311926212987089e+01,7.787025245199346557e+01
2.613432561610122828e-01,1.406575356465444600e+02,9.694183857194781240e+01,7.696707867006198001e+01
2.733533465784399041e-01,1.385814857988961535e+02,9.644619730820677717e+01,7.634486094485779972e+01
2.915832397219244587e-01,1.350824976133477833e+02,9.508599331960469669e+01,7.635630031467844958e+01
3.100741201278338632e-01,1.358196145263237611e+02,9.463059255436196793e+01,7.339216034728480054e+01
3.288297242059543546e-01,1.357601206560262597e+02,9.441145723643543874e+01,7.091010410126352781e+01
3.478538418581775815e-01,1.350109745652667073e+02,9.169803099153784842e+01,6.876421983792151593e+01
3.606876572618167298e-01,1.353353741942508464e+02,9.026477150825539297e+01,6.789764735601801249e+01
3.801678672602386566e-01,1.341226810675740069e+02,8.918059733165394221e+01,6.618494586209766339e+01
3.999269646135634737e-01,1.340132344215190869e+02,8.756930243406252146e+01,6.623145410852906423e+01
4.199689419972665316e-01,1.333949261029538036e+02,8.761374542519914144e+01,6.601347282871964239e+01
4.402978492477431782e-01,1.349809271279123095e+02,8.798977868482674580e+01,6.585686303329653413e+01
4.609177941806474887e-01,1.375725666220592416e+02,8.828452394442227558e+01,6.609343269206313209e+01
4.818329434209511763e-01,1.380501813333616496e+02,8.820580859970738175e+01,6.663889412455095851e+01
5.030475232448832212e-01,1.381779010999110255e+02,8.832501171118271088e+01,6.693264810344278715e+01
5.245658204339229691e-01,1.432416107469728104e+02,8.852155041577275085e+01,6.660486418695680300e+01
5.463921831410221142e-01,1.524080402826411387e+02,8.705243822611249982e+01,6.441185381244964958e+01
5.759808451078873848e-01,1.505016165597282622e+02,8.538506085039516336e+01,6.466469584420923411e+01
5.985432881875667466e-01,1.301238909820469587e+02,8.378155334978995938e+01,6.732602862732122162e+01
6.214287452425135694e-01,1.278842647422926007e+02,8.594928065163931308e+01,6.389879416160552239e+01
6.446418406845371152e-01,1.236913531385532394e+02,8.889391705959006629e+01,5.693346406179466612e+01
