2.220446049250313081e-16,1.463575133543728555e+02,9.123145920701367118e+01,7.366807068573965012e+01
9.521666967944764082e-03,1.461075631225227767e+02,9.085170899225035157e+01,7.339409571533482790e+01
2.397442838276253596e-02,1.444899683398891455e+02,8.930130416638787949e+01,7.216291144113768041e+01
3.372437187351540189e-02,1.435798566346752523e+02,8.904919178948361491e+01,7.187627229710625443e+01
4.852362998180592690e-02,1.409293675958511187e+02,8.934478023971395544e+01,7.169999902498707911e+01
5.850732279451298368e-02,1.394920445760413372e+02,8.941078924211417700e+01,7.168126664614318599e+01
7.366138465643867761e-02,1.371621865717065987e+02,8.917931429272977084e+01,7.135941308512484227e+01
8.388443079747931463e-02,1.363552440024241434e+02,8.919348092119859928e+01,7.153846484012927931e+01
9.940180263022191376e-02,1.352979895869597726e+02,8.822156472114116355e+01,7.101985488315607142e+01
1.098699404588254769e-01,1.348354298855985860e+02,8.723753047338180977e+01,7.052738786587288189e+01
1.257593324112609157e-01,1.333959520863982675e+02,8.543275610668248987e+01,7.015234120083505331e+01
1.418762039695620203e-01,1.325431954451718752e+02,8.386495431777720455e+01,6.939380182812678299e+01
1.527487689023809825e-01,1.327168228379692891e+02,8.286840011446048493e+01,6.885704575053713938e+01
1.692520332436107111e-01,1.322588996597454241e+02,8.137235297564583902e+01,6.829542959229780763e+01
1.803852617057493113e-01,1.317295338387328627e+02,8.024662833132529727e+01,6.792516462326835835e+01
1.972841823760098645e-01,1.304659148730279412e+02,7.889136757284595092e+01,6.768019189467437968e+01
2.144250355144945441e-01,1.291710477093977261e+02,7.725974537620875537e+01,6.751300258904851148e+01
2.259883862601976823e-01,1.289195895829707865e+02,7.622878443047024177e+01,6.728444139375467614e+01
2.435401815546702764e-01,1.293507505487648075e+02,7.519349193454752367e+01,6.617680455094912872e+01
2.613432561610122828e-01,1.275826918619980717e+02,7.474419165469119264e+01,6.571993466364136793e+01
2.733533465784399041e-01,1.270456083487769092e+02,7.415198460377581569e+01,6.527829740129236313e+01
2.915832397219244587e-01,1.259752518513965924e+02,7.323864956430382733e+01,6.450845607389807412e+01
3.100741201278338632e-01,1.244465018237872158e+02,7.257063287835921983e+01,6.390000135914118573e+01
3.288297242059543546e-01,1.233816101444704572e+02,7.196073083255691927e+01,6.316306412745831977e+01
3.478538418581775815e-01,1.229954746259693650e+02,7.113330550438124078e+01,6.220773876068353303e+01
3.606876572618167298e-01,1.218390942131457280e+02,7.051353961613723698e+01,6.190118991624072464e+01
3.801678672602386566e-01,1.208805736143698795e+02,6.952991563321820934e+01,6.131570783104150735e+01
3.999269646135634737e-01,1.201435618598949020e+02,6.883415857530172843e+01,6.069982695327128397e+01
4.199689419972665316e-01,1.212571272336976733e+02,6.769067265739289496e+01,5.945992886021753066e+01
4.402978492477431782e-01,1.184800695258844314e+02,6.710880144028089944e+01,5.946048525144036034e+01
4.609177941806474887e-01,1.178855417296134505e+02,6.637325342579461562e+01,5.884581666951492451e+01
4.818329434209511763e-01,1.191995014206733288e+02,6.603334284562080825e+01,5.829157754577594375e+01
5.030475232448832212e-01,1.187317807696856278e+02,6.561753419135041554e+01,5.714589098580697168e+01
5.245658204339229691e-01,1.181082559494176820e+02,6.561902460419346994e+01,5.691804879800325523e+01
5.463921831410221142e-01,1.162639276119316349e+02,6.554488660669730393e+01,5.665975215056728587e+01
5.759808451078873848e-01,1.143684667048838293e+02,6.447650650591488386e+01,5.504565252483598670e+01
5.985432881875667466e-01,1.124534794936189286e+02,6.388014887897987393e+01,5.416420111733574316e+01
6.214287452425135694e-01,1.130028009690252873e+02,6.218988155689032027e+01,5.320252638077543139e+01
