2.220446049250313081e-16,1.164521982782257226e+02,1.018071033593129329e+02,7.686610000009126509e+01
2.397442838276253596e-02,1.148278179482268655e+02,1.017013994125465501e+02,7.614999257841274982e+01
4.852362998180592690e-02,1.135876210053009743e+02,1.005958775467248500e+02,7.569730841759923123e+01
7.366138465643867761e-02,1.112204282224425640e+02,9.968310144966345376e+01,7.546189377077202209e+01
9.940180263022191376e-02,1.104397467832022812e+02,9.955440586044559836e+01,7.532563257622773278e+01
1.257593324112609157e-01,1.082524263852627655e+02,9.718731701318569094e+01,7.450104195641240779e+01
1.527487689023809825e-01,1.062067402706847048e+02,9.356484006764479489e+01,7.252722233624318449e+01
1.803852617057493113e-01,1.050289668831539984e+02,9.156356874673674895e+01,7.194636145561403850e+01
2.144250355144945441e-01,1.036566650969057548e+02,8.973914086743936025e+01,7.101581276758402339e+01
2.435401815546702764e-01,1.019266276093850649e+02,8.855667652857395922e+01,7.047606520213609826e+01
2.733533465784399041e-01,1.002654303587021758e+02,8.801992062401325256e+01,6.994852362590644645e+01
3.100741201278338632e-01,9.966522925705277203e+01,8.654854314940867255e+01,6.871565086370924291e+01
3.478538418581775815e-01,9.935568631402132667e+01,8.623370584070826794e+01,6.866900660281139324e+01
3.801678672602386566e-01,9.720697923410835983e+01,8.547893144765656359e+01,6.793097470220733669e+01
4.199689419972665316e-01,9.492451215804956632e+01,8.422569530114945735e+01,6.643479089253699499e+01
4.609177941806474887e-01,9.197446356789896527e+01,8.329727607614971419e+01,6.545112510859058830e+01
5.030475232448832212e-01,9.171779207232361841e+01,8.211952485453076633e+01,6.408094300627210771e+01
5.463921831410221142e-01,9.084749219574737822e+01,8.044211293216331171e+01,6.296133198684531607e+01
5.985432881875667466e-01,8.891702779612859331e+01,7.774463142664212967e+01,5.930525313822133171e+01
6.446418406845371152e-01,8.840041897477945554e+01,7.760276324654563496e+01,5.774871358549548006e+01
7.001063537185232555e-01,8.367697948849743739e+01,7.518258878654437183e+01,5.907548895868854544e+01
7.574413726158526483e-01,8.271120858932565056e+01,7.658754158919533950e+01,5.443042463759192628e+01
8.167099790118506064e-01,7.893024177444343081e+01,7.327552000475454008e+01,5.284946181954791200e+01
8.868969375752482343e-01,7.709173376474211636e+01,7.008962813953496607e+01,4.995761680011983685e+01
9.505313515850326578e-01,8.077536507945330868e+01,6.728359395939435217e+01,4.511012163390188334e+01
1.035510445664141077e+00,7.692714379023723836e+01,6.772262776303017517e+01,4.514538379320553219e+01
1.114150563765380575e+00,8.024313860816722865e+01,6.865751075509903956e+01,4.125087079654073818e+01
1.206258080781000608e+00,9.230058696881825142e+01,5.756838092443745580e+01,3.726824028345153295e+01
1.302378459905965347e+00,8.242006892219841063e+01,5.420915136843233739e+01,3.231474595355268065e+01
1.414098220372521642e+00,5.789738006481638166e+01,5.502459170833017055e+01,2.971135764986941652e+01
1.531239029157613452e+00,5.130310314940685146e+01,4.698741407579691298e+01,2.916987914784704472e+01
1.666669556114465323e+00,4.705200069478057401e+01,4.292201353145660647e+01,2.683381970623871382e+01
1.822689252620353972e+00,4.426152137948668042e+01,3.916843375589407117e+01,2.447483383736134854e+01
2.002028139252851613e+00,4.158436732867160401e+01,3.538045920729262406e+01,2.338796032072360020e+01
2.207925472383703180e+00,6.267050038598564754e+01,2.650680345873040977e+01,2.032695634786322003e+01
2.444225704554146450e+00,3.381376280052198524e+01,2.940785683130836148e+01,2.162579235624187746e+01
2.733142617318718770e+00,2.871367413422817094e+01,2.232136468019479381e+01,1.678132676113679977e+01
3.084822635834012949e+00,3.776687819365037768e+01,1.601142209858526044e+01,1.220762858967345288e+01
3.490861369260648495e+00,2.006532449999807000e+01,1.464398600563979080e+01,9.251524134184030856e+00
3.937261084727583516e+00,1.604153152792561343e+01,9.923590703524444834e+00,7.045041625479002256e+00
4.428033736605549109e+00,1.482015022706294616e+01,8.154983264725061076e+00,5.738722449369960010e+00
